Production,Purchased,FeedIn,Consumption,SelfConsumption,Dates,Date,Time
5171.0,0.0,4817.0,354.0,354.0,2021-06-14 14:00:00,2021-06-14,14
4998.0,0.0,4617.0,381.0,381.0,2021-06-14 15:00:00,2021-06-14,15
4259.0,0.0,3848.0,411.0,411.0,2021-06-14 16:00:00,2021-06-14,16
3104.0,0.0,2777.0,327.0,327.0,2021-06-14 17:00:00,2021-06-14,17
1697.0,0.0,1481.0,216.0,216.0,2021-06-14 18:00:00,2021-06-14,18
499.0,17.0,305.0,211.0,194.0,2021-06-14 19:00:00,2021-06-14,19
83.0,153.0,0.0,236.0,83.0,2021-06-14 20:00:00,2021-06-14,20
0.0,260.0,0.0,260.0,0.0,2021-06-14 21:00:00,2021-06-14,21
0.0,384.0,0.0,384.0,0.0,2021-06-14 22:00:00,2021-06-14,22
0.0,298.0,0.0,298.0,0.0,2021-06-14 23:00:00,2021-06-14,23
0.0,172.0,0.0,172.0,0.0,2021-06-15 00:00:00,2021-06-15,0
0.0,134.0,0.0,134.0,0.0,2021-06-15 01:00:00,2021-06-15,1
0.0,212.0,0.0,212.0,0.0,2021-06-15 02:00:00,2021-06-15,2
0.0,141.0,0.0,141.0,0.0,2021-06-15 03:00:00,2021-06-15,3
0.0,124.0,0.0,124.0,0.0,2021-06-15 04:00:00,2021-06-15,4
3.0,159.0,0.0,162.0,3.0,2021-06-15 05:00:00,2021-06-15,5
113.0,56.0,15.0,154.0,98.0,2021-06-15 06:00:00,2021-06-15,6
275.0,120.0,103.0,292.0,172.0,2021-06-15 07:00:00,2021-06-15,7
1147.0,25.0,786.0,386.0,361.0,2021-06-15 08:00:00,2021-06-15,8
2464.0,1.0,2121.0,344.0,343.0,2021-06-15 09:00:00,2021-06-15,9
3541.0,0.0,3012.0,529.0,529.0,2021-06-15 10:00:00,2021-06-15,10
4573.0,0.0,4253.0,320.0,320.0,2021-06-15 11:00:00,2021-06-15,11
4982.0,0.0,4183.0,799.0,799.0,2021-06-15 12:00:00,2021-06-15,12
5317.0,0.0,4500.0,817.0,817.0,2021-06-15 13:00:00,2021-06-15,13
5078.0,0.0,4740.0,338.0,338.0,2021-06-15 14:00:00,2021-06-15,14
4937.0,0.0,4645.0,292.0,292.0,2021-06-15 15:00:00,2021-06-15,15
4108.0,0.0,3690.0,418.0,418.0,2021-06-15 16:00:00,2021-06-15,16
3031.0,0.0,2681.0,350.0,350.0,2021-06-15 17:00:00,2021-06-15,17
1694.0,9.0,1323.0,380.0,371.0,2021-06-15 18:00:00,2021-06-15,18
703.0,39.0,405.0,337.0,298.0,2021-06-15 19:00:00,2021-06-15,19
135.0,121.0,10.0,246.0,125.0,2021-06-15 20:00:00,2021-06-15,20
0.0,294.0,0.0,294.0,0.0,2021-06-15 21:00:00,2021-06-15,21
0.0,249.0,0.0,249.0,0.0,2021-06-15 22:00:00,2021-06-15,22
0.0,293.0,0.0,293.0,0.0,2021-06-15 23:00:00,2021-06-15,23
0.0,215.0,0.0,215.0,0.0,2021-06-16 00:00:00,2021-06-16,0
0.0,154.0,0.0,154.0,0.0,2021-06-16 01:00:00,2021-06-16,1
0.0,151.0,0.0,151.0,0.0,2021-06-16 02:00:00,2021-06-16,2
0.0,149.0,0.0,149.0,0.0,2021-06-16 03:00:00,2021-06-16,3
0.0,109.0,0.0,109.0,0.0,2021-06-16 04:00:00,2021-06-16,4
6.0,171.0,0.0,177.0,6.0,2021-06-16 05:00:00,2021-06-16,5
182.0,12.0,55.0,139.0,127.0,2021-06-16 06:00:00,2021-06-16,6
397.0,99.0,182.0,314.0,215.0,2021-06-16 07:00:00,2021-06-16,7
1146.0,30.0,832.0,344.0,314.0,2021-06-16 08:00:00,2021-06-16,8
2263.0,13.0,1809.0,467.0,454.0,2021-06-16 09:00:00,2021-06-16,9
3547.0,3.0,3016.0,534.0,531.0,2021-06-16 10:00:00,2021-06-16,10
4526.0,0.0,3858.0,668.0,668.0,2021-06-16 11:00:00,2021-06-16,11
4986.0,0.0,4588.0,398.0,398.0,2021-06-16 12:00:00,2021-06-16,12
5291.0,0.0,4237.0,1054.0,1054.0,2021-06-16 13:00:00,2021-06-16,13
4933.0,0.0,4588.0,345.0,345.0,2021-06-16 14:00:00,2021-06-16,14
3815.0,0.0,3519.0,296.0,296.0,2021-06-16 15:00:00,2021-06-16,15
3769.0,0.0,3415.0,354.0,354.0,2021-06-16 16:00:00,2021-06-16,16
2623.0,1.0,2276.0,348.0,347.0,2021-06-16 17:00:00,2021-06-16,17
1704.0,1.0,1335.0,370.0,369.0,2021-06-16 18:00:00,2021-06-16,18
650.0,0.0,335.0,315.0,315.0,2021-06-16 19:00:00,2021-06-16,19
191.0,129.0,20.0,300.0,171.0,2021-06-16 20:00:00,2021-06-16,20
0.0,317.0,0.0,317.0,0.0,2021-06-16 21:00:00,2021-06-16,21
0.0,240.0,0.0,240.0,0.0,2021-06-16 22:00:00,2021-06-16,22
0.0,260.0,0.0,260.0,0.0,2021-06-16 23:00:00,2021-06-16,23
0.0,226.0,0.0,226.0,0.0,2021-06-17 00:00:00,2021-06-17,0
0.0,176.0,0.0,176.0,0.0,2021-06-17 01:00:00,2021-06-17,1
0.0,159.0,0.0,159.0,0.0,2021-06-17 02:00:00,2021-06-17,2
0.0,160.0,0.0,160.0,0.0,2021-06-17 03:00:00,2021-06-17,3
0.0,124.0,0.0,124.0,0.0,2021-06-17 04:00:00,2021-06-17,4
14.0,168.0,0.0,182.0,14.0,2021-06-17 05:00:00,2021-06-17,5
142.0,22.0,32.0,132.0,110.0,2021-06-17 06:00:00,2021-06-17,6
300.0,83.0,88.0,295.0,212.0,2021-06-17 07:00:00,2021-06-17,7
1123.0,14.0,843.0,294.0,280.0,2021-06-17 08:00:00,2021-06-17,8
2444.0,0.0,1714.0,730.0,730.0,2021-06-17 09:00:00,2021-06-17,9
3639.0,0.0,2692.0,947.0,947.0,2021-06-17 10:00:00,2021-06-17,10
4549.0,0.0,4159.0,390.0,390.0,2021-06-17 11:00:00,2021-06-17,11
5120.0,0.0,4782.0,338.0,338.0,2021-06-17 12:00:00,2021-06-17,12
5257.0,0.0,4074.0,1183.0,1183.0,2021-06-17 13:00:00,2021-06-17,13
5222.0,1.0,4105.0,1118.0,1117.0,2021-06-17 14:00:00,2021-06-17,14
4867.0,0.0,4434.0,433.0,433.0,2021-06-17 15:00:00,2021-06-17,15
3770.0,0.0,3365.0,405.0,405.0,2021-06-17 16:00:00,2021-06-17,16
2889.0,0.0,2562.0,327.0,327.0,2021-06-17 17:00:00,2021-06-17,17
1427.0,0.0,1169.0,258.0,258.0,2021-06-17 18:00:00,2021-06-17,18
400.0,3.0,175.0,228.0,225.0,2021-06-17 19:00:00,2021-06-17,19
149.0,384.0,12.0,521.0,137.0,2021-06-17 20:00:00,2021-06-17,20
0.0,816.0,0.0,816.0,0.0,2021-06-17 21:00:00,2021-06-17,21
0.0,342.0,0.0,342.0,0.0,2021-06-17 22:00:00,2021-06-17,22
0.0,305.0,0.0,305.0,0.0,2021-06-17 23:00:00,2021-06-17,23
0.0,169.0,0.0,169.0,0.0,2021-06-18 00:00:00,2021-06-18,0
0.0,151.0,0.0,151.0,0.0,2021-06-18 01:00:00,2021-06-18,1
0.0,151.0,0.0,151.0,0.0,2021-06-18 02:00:00,2021-06-18,2
0.0,121.0,0.0,121.0,0.0,2021-06-18 03:00:00,2021-06-18,3
0.0,165.0,0.0,165.0,0.0,2021-06-18 04:00:00,2021-06-18,4
0.0,152.0,0.0,152.0,0.0,2021-06-18 05:00:00,2021-06-18,5
140.0,35.0,34.0,141.0,106.0,2021-06-18 06:00:00,2021-06-18,6
338.0,61.0,141.0,258.0,197.0,2021-06-18 07:00:00,2021-06-18,7
1094.0,71.0,851.0,314.0,243.0,2021-06-18 08:00:00,2021-06-18,8
2326.0,0.0,1991.0,335.0,335.0,2021-06-18 09:00:00,2021-06-18,9
3460.0,0.0,3105.0,355.0,355.0,2021-06-18 10:00:00,2021-06-18,10
4556.0,0.0,4262.0,294.0,294.0,2021-06-18 11:00:00,2021-06-18,11
5133.0,0.0,4650.0,483.0,483.0,2021-06-18 12:00:00,2021-06-18,12
5166.0,0.0,4290.0,876.0,876.0,2021-06-18 13:00:00,2021-06-18,13
5066.0,0.0,4687.0,379.0,379.0,2021-06-18 14:00:00,2021-06-18,14
4430.0,0.0,4076.0,354.0,354.0,2021-06-18 15:00:00,2021-06-18,15
3628.0,0.0,3292.0,336.0,336.0,2021-06-18 16:00:00,2021-06-18,16
2620.0,3.0,2061.0,562.0,559.0,2021-06-18 17:00:00,2021-06-18,17
1556.0,60.0,1066.0,550.0,490.0,2021-06-18 18:00:00,2021-06-18,18
161.0,70.0,10.0,221.0,151.0,2021-06-18 19:00:00,2021-06-18,19
138.0,62.0,8.0,192.0,130.0,2021-06-18 20:00:00,2021-06-18,20
0.0,258.0,0.0,258.0,0.0,2021-06-18 21:00:00,2021-06-18,21
0.0,312.0,0.0,312.0,0.0,2021-06-18 22:00:00,2021-06-18,22
0.0,248.0,0.0,248.0,0.0,2021-06-18 23:00:00,2021-06-18,23
0.0,199.0,0.0,199.0,0.0,2021-06-19 00:00:00,2021-06-19,0
0.0,143.0,0.0,143.0,0.0,2021-06-19 01:00:00,2021-06-19,1
0.0,135.0,0.0,135.0,0.0,2021-06-19 02:00:00,2021-06-19,2
0.0,174.0,0.0,174.0,0.0,2021-06-19 03:00:00,2021-06-19,3
0.0,145.0,0.0,145.0,0.0,2021-06-19 04:00:00,2021-06-19,4
0.0,167.0,0.0,167.0,0.0,2021-06-19 05:00:00,2021-06-19,5
92.0,60.0,3.0,149.0,89.0,2021-06-19 06:00:00,2021-06-19,6
385.0,1.0,237.0,149.0,148.0,2021-06-19 07:00:00,2021-06-19,7
1126.0,17.0,843.0,300.0,283.0,2021-06-19 08:00:00,2021-06-19,8
2386.0,0.0,2115.0,271.0,271.0,2021-06-19 09:00:00,2021-06-19,9
3511.0,0.0,3273.0,238.0,238.0,2021-06-19 10:00:00,2021-06-19,10
4466.0,0.0,4091.0,375.0,375.0,2021-06-19 11:00:00,2021-06-19,11
5057.0,0.0,4742.0,315.0,315.0,2021-06-19 12:00:00,2021-06-19,12
5097.0,0.0,4576.0,521.0,521.0,2021-06-19 13:00:00,2021-06-19,13
2690.0,0.0,2031.0,659.0,659.0,2021-06-19 14:00:00,2021-06-19,14
4700.0,0.0,3776.0,924.0,924.0,2021-06-19 15:00:00,2021-06-19,15
3791.0,5.0,3025.0,771.0,766.0,2021-06-19 16:00:00,2021-06-19,16
2729.0,0.0,2372.0,357.0,357.0,2021-06-19 17:00:00,2021-06-19,17
1512.0,0.0,1223.0,289.0,289.0,2021-06-19 18:00:00,2021-06-19,18
625.0,1.0,386.0,240.0,239.0,2021-06-19 19:00:00,2021-06-19,19
184.0,77.0,29.0,232.0,155.0,2021-06-19 20:00:00,2021-06-19,20
0.0,288.0,0.0,288.0,0.0,2021-06-19 21:00:00,2021-06-19,21
0.0,243.0,0.0,243.0,0.0,2021-06-19 22:00:00,2021-06-19,22
0.0,323.0,0.0,323.0,0.0,2021-06-19 23:00:00,2021-06-19,23
0.0,206.0,0.0,206.0,0.0,2021-06-20 00:00:00,2021-06-20,0
0.0,138.0,0.0,138.0,0.0,2021-06-20 01:00:00,2021-06-20,1
0.0,138.0,0.0,138.0,0.0,2021-06-20 02:00:00,2021-06-20,2
0.0,179.0,0.0,179.0,0.0,2021-06-20 03:00:00,2021-06-20,3
0.0,141.0,0.0,141.0,0.0,2021-06-20 04:00:00,2021-06-20,4
0.0,160.0,0.0,160.0,0.0,2021-06-20 05:00:00,2021-06-20,5
221.0,31.0,90.0,162.0,131.0,2021-06-20 06:00:00,2021-06-20,6
487.0,0.0,340.0,147.0,147.0,2021-06-20 07:00:00,2021-06-20,7
1173.0,0.0,1011.0,162.0,162.0,2021-06-20 08:00:00,2021-06-20,8
1440.0,272.0,960.0,752.0,480.0,2021-06-20 09:00:00,2021-06-20,9
1407.0,396.0,696.0,1107.0,711.0,2021-06-20 10:00:00,2021-06-20,10
1506.0,261.0,780.0,987.0,726.0,2021-06-20 11:00:00,2021-06-20,11
1739.0,8.0,1451.0,296.0,288.0,2021-06-20 12:00:00,2021-06-20,12
4243.0,0.0,3178.0,1065.0,1065.0,2021-06-20 13:00:00,2021-06-20,13
4680.0,0.0,4399.0,281.0,281.0,2021-06-20 14:00:00,2021-06-20,14
4561.0,0.0,4274.0,287.0,287.0,2021-06-20 15:00:00,2021-06-20,15
2304.0,14.0,1862.0,456.0,442.0,2021-06-20 16:00:00,2021-06-20,16
826.0,2.0,525.0,303.0,301.0,2021-06-20 17:00:00,2021-06-20,17
491.0,2.0,217.0,276.0,274.0,2021-06-20 18:00:00,2021-06-20,18
140.0,89.0,10.0,219.0,130.0,2021-06-20 19:00:00,2021-06-20,19
0.0,294.0,0.0,294.0,0.0,2021-06-20 20:00:00,2021-06-20,20
0.0,322.0,0.0,322.0,0.0,2021-06-20 21:00:00,2021-06-20,21
0.0,344.0,0.0,344.0,0.0,2021-06-20 22:00:00,2021-06-20,22
0.0,292.0,0.0,292.0,0.0,2021-06-20 23:00:00,2021-06-20,23
0.0,151.0,0.0,151.0,0.0,2021-06-21 00:00:00,2021-06-21,0
0.0,160.0,0.0,160.0,0.0,2021-06-21 01:00:00,2021-06-21,1
0.0,171.0,0.0,171.0,0.0,2021-06-21 02:00:00,2021-06-21,2
0.0,149.0,0.0,149.0,0.0,2021-06-21 03:00:00,2021-06-21,3
0.0,149.0,0.0,149.0,0.0,2021-06-21 04:00:00,2021-06-21,4
8.0,155.0,0.0,163.0,8.0,2021-06-21 05:00:00,2021-06-21,5
151.0,49.0,21.0,179.0,130.0,2021-06-21 06:00:00,2021-06-21,6
269.0,154.0,54.0,369.0,215.0,2021-06-21 07:00:00,2021-06-21,7
1108.0,12.0,828.0,292.0,280.0,2021-06-21 08:00:00,2021-06-21,8
2595.0,0.0,2260.0,335.0,335.0,2021-06-21 09:00:00,2021-06-21,9
3563.0,0.0,3233.0,330.0,330.0,2021-06-21 10:00:00,2021-06-21,10
4457.0,5.0,4077.0,385.0,380.0,2021-06-21 11:00:00,2021-06-21,11
4103.0,0.0,3785.0,318.0,318.0,2021-06-21 12:00:00,2021-06-21,12
4590.0,1.0,4004.0,587.0,586.0,2021-06-21 13:00:00,2021-06-21,13
5130.0,0.0,4768.0,362.0,362.0,2021-06-21 14:00:00,2021-06-21,14
4645.0,0.0,4223.0,422.0,422.0,2021-06-21 15:00:00,2021-06-21,15
3807.0,0.0,3392.0,415.0,415.0,2021-06-21 16:00:00,2021-06-21,16
3107.0,0.0,2743.0,364.0,364.0,2021-06-21 17:00:00,2021-06-21,17
1473.0,0.0,1138.0,335.0,335.0,2021-06-21 18:00:00,2021-06-21,18
379.0,46.0,196.0,229.0,183.0,2021-06-21 19:00:00,2021-06-21,19
1.0,259.0,0.0,260.0,1.0,2021-06-21 20:00:00,2021-06-21,20
0.0,338.0,0.0,338.0,0.0,2021-06-21 21:00:00,2021-06-21,21
0.0,351.0,0.0,351.0,0.0,2021-06-21 22:00:00,2021-06-21,22
0.0,198.0,0.0,198.0,0.0,2021-06-21 23:00:00,2021-06-21,23
0.0,132.0,0.0,132.0,0.0,2021-06-22 00:00:00,2021-06-22,0
0.0,170.0,0.0,170.0,0.0,2021-06-22 01:00:00,2021-06-22,1
0.0,173.0,0.0,173.0,0.0,2021-06-22 02:00:00,2021-06-22,2
0.0,152.0,0.0,152.0,0.0,2021-06-22 03:00:00,2021-06-22,3
0.0,145.0,0.0,145.0,0.0,2021-06-22 04:00:00,2021-06-22,4
0.0,165.0,0.0,165.0,0.0,2021-06-22 05:00:00,2021-06-22,5
134.0,43.0,23.0,154.0,111.0,2021-06-22 06:00:00,2021-06-22,6
315.0,63.0,115.0,263.0,200.0,2021-06-22 07:00:00,2021-06-22,7
433.0,63.0,151.0,345.0,282.0,2021-06-22 08:00:00,2021-06-22,8
833.0,48.0,514.0,367.0,319.0,2021-06-22 09:00:00,2021-06-22,9
1079.0,3.0,759.0,323.0,320.0,2021-06-22 10:00:00,2021-06-22,10
1099.0,4.0,748.0,355.0,351.0,2021-06-22 11:00:00,2021-06-22,11
1593.0,10.0,1272.0,331.0,321.0,2021-06-22 12:00:00,2021-06-22,12
1570.0,2.0,1182.0,390.0,388.0,2021-06-22 13:00:00,2021-06-22,13
475.0,69.0,316.0,228.0,159.0,2021-06-22 14:00:00,2021-06-22,14
2098.0,34.0,1843.0,289.0,255.0,2021-06-22 15:00:00,2021-06-22,15
4226.0,1.0,3759.0,468.0,467.0,2021-06-22 16:00:00,2021-06-22,16
2896.0,0.0,2608.0,288.0,288.0,2021-06-22 17:00:00,2021-06-22,17
1791.0,318.0,1326.0,783.0,465.0,2021-06-22 18:00:00,2021-06-22,18
588.0,547.0,166.0,969.0,422.0,2021-06-22 19:00:00,2021-06-22,19
240.0,61.0,13.0,288.0,227.0,2021-06-22 20:00:00,2021-06-22,20
0.0,343.0,0.0,343.0,0.0,2021-06-22 21:00:00,2021-06-22,21
0.0,374.0,0.0,374.0,0.0,2021-06-22 22:00:00,2021-06-22,22
0.0,335.0,0.0,335.0,0.0,2021-06-22 23:00:00,2021-06-22,23
0.0,185.0,0.0,185.0,0.0,2021-06-23 00:00:00,2021-06-23,0
0.0,159.0,0.0,159.0,0.0,2021-06-23 01:00:00,2021-06-23,1
0.0,172.0,0.0,172.0,0.0,2021-06-23 02:00:00,2021-06-23,2
0.0,144.0,0.0,144.0,0.0,2021-06-23 03:00:00,2021-06-23,3
0.0,133.0,0.0,133.0,0.0,2021-06-23 04:00:00,2021-06-23,4
0.0,188.0,0.0,188.0,0.0,2021-06-23 05:00:00,2021-06-23,5
132.0,40.0,15.0,157.0,117.0,2021-06-23 06:00:00,2021-06-23,6
644.0,93.0,410.0,327.0,234.0,2021-06-23 07:00:00,2021-06-23,7
1092.0,292.0,709.0,675.0,383.0,2021-06-23 08:00:00,2021-06-23,8
1819.0,71.0,1500.0,390.0,319.0,2021-06-23 09:00:00,2021-06-23,9
3034.0,152.0,2329.0,857.0,705.0,2021-06-23 10:00:00,2021-06-23,10
3869.0,92.0,3180.0,781.0,689.0,2021-06-23 11:00:00,2021-06-23,11
4462.0,48.0,4013.0,497.0,449.0,2021-06-23 12:00:00,2021-06-23,12
4684.0,49.0,3786.0,947.0,898.0,2021-06-23 13:00:00,2021-06-23,13
2171.0,11.0,1863.0,319.0,308.0,2021-06-23 14:00:00,2021-06-23,14
492.0,124.0,260.0,356.0,232.0,2021-06-23 15:00:00,2021-06-23,15
1378.0,24.0,1027.0,375.0,351.0,2021-06-23 16:00:00,2021-06-23,16
411.0,21.0,212.0,220.0,199.0,2021-06-23 17:00:00,2021-06-23,17
1.0,259.0,0.0,260.0,1.0,2021-06-23 18:00:00,2021-06-23,18
0.0,356.0,0.0,356.0,0.0,2021-06-23 19:00:00,2021-06-23,19
22.0,280.0,0.0,302.0,22.0,2021-06-23 20:00:00,2021-06-23,20
0.0,336.0,0.0,336.0,0.0,2021-06-23 21:00:00,2021-06-23,21
0.0,333.0,0.0,333.0,0.0,2021-06-23 22:00:00,2021-06-23,22
0.0,340.0,0.0,340.0,0.0,2021-06-23 23:00:00,2021-06-23,23
0.0,238.0,0.0,238.0,0.0,2021-06-24 00:00:00,2021-06-24,0
0.0,168.0,0.0,168.0,0.0,2021-06-24 01:00:00,2021-06-24,1
0.0,147.0,0.0,147.0,0.0,2021-06-24 02:00:00,2021-06-24,2
0.0,193.0,0.0,193.0,0.0,2021-06-24 03:00:00,2021-06-24,3
0.0,143.0,0.0,143.0,0.0,2021-06-24 04:00:00,2021-06-24,4
0.0,168.0,0.0,168.0,0.0,2021-06-24 05:00:00,2021-06-24,5
109.0,119.0,13.0,215.0,96.0,2021-06-24 06:00:00,2021-06-24,6
431.0,117.0,184.0,364.0,247.0,2021-06-24 07:00:00,2021-06-24,7
891.0,39.0,573.0,357.0,318.0,2021-06-24 08:00:00,2021-06-24,8
1912.0,1.0,1546.0,367.0,366.0,2021-06-24 09:00:00,2021-06-24,9
1488.0,0.0,1199.0,289.0,289.0,2021-06-24 10:00:00,2021-06-24,10
3542.0,153.0,2377.0,1318.0,1165.0,2021-06-24 11:00:00,2021-06-24,11
3653.0,0.0,3307.0,346.0,346.0,2021-06-24 12:00:00,2021-06-24,12
3208.0,70.0,2497.0,781.0,711.0,2021-06-24 13:00:00,2021-06-24,13
1081.0,446.0,738.0,789.0,343.0,2021-06-24 14:00:00,2021-06-24,14
2077.0,21.0,1164.0,934.0,913.0,2021-06-24 15:00:00,2021-06-24,15
1015.0,34.0,714.0,335.0,301.0,2021-06-24 16:00:00,2021-06-24,16
2009.0,0.0,1727.0,282.0,282.0,2021-06-24 17:00:00,2021-06-24,17
1776.0,6.0,1551.0,231.0,225.0,2021-06-24 18:00:00,2021-06-24,18
894.0,0.0,712.0,182.0,182.0,2021-06-24 19:00:00,2021-06-24,19
275.0,119.0,85.0,309.0,190.0,2021-06-24 20:00:00,2021-06-24,20
0.0,313.0,0.0,313.0,0.0,2021-06-24 21:00:00,2021-06-24,21
0.0,287.0,0.0,287.0,0.0,2021-06-24 22:00:00,2021-06-24,22
0.0,328.0,0.0,328.0,0.0,2021-06-24 23:00:00,2021-06-24,23
0.0,220.0,0.0,220.0,0.0,2021-06-25 00:00:00,2021-06-25,0
0.0,166.0,0.0,166.0,0.0,2021-06-25 01:00:00,2021-06-25,1
0.0,165.0,0.0,165.0,0.0,2021-06-25 02:00:00,2021-06-25,2
0.0,166.0,0.0,166.0,0.0,2021-06-25 03:00:00,2021-06-25,3
0.0,143.0,0.0,143.0,0.0,2021-06-25 04:00:00,2021-06-25,4
0.0,207.0,0.0,207.0,0.0,2021-06-25 05:00:00,2021-06-25,5
21.0,129.0,0.0,150.0,21.0,2021-06-25 06:00:00,2021-06-25,6
253.0,144.0,53.0,344.0,200.0,2021-06-25 07:00:00,2021-06-25,7
726.0,29.0,463.0,292.0,263.0,2021-06-25 08:00:00,2021-06-25,8
1262.0,11.0,969.0,304.0,293.0,2021-06-25 09:00:00,2021-06-25,9
1141.0,0.0,890.0,251.0,251.0,2021-06-25 10:00:00,2021-06-25,10
412.0,17.0,215.0,214.0,197.0,2021-06-25 11:00:00,2021-06-25,11
1414.0,1.0,1048.0,367.0,366.0,2021-06-25 12:00:00,2021-06-25,12
3921.0,20.0,3040.0,901.0,881.0,2021-06-25 13:00:00,2021-06-25,13
4037.0,0.0,3595.0,442.0,442.0,2021-06-25 14:00:00,2021-06-25,14
2477.0,0.0,2129.0,348.0,348.0,2021-06-25 15:00:00,2021-06-25,15
2884.0,0.0,2525.0,359.0,359.0,2021-06-25 16:00:00,2021-06-25,16
2330.0,0.0,2029.0,301.0,301.0,2021-06-25 17:00:00,2021-06-25,17
1173.0,0.0,888.0,285.0,285.0,2021-06-25 18:00:00,2021-06-25,18
679.0,5.0,352.0,332.0,327.0,2021-06-25 19:00:00,2021-06-25,19
215.0,33.0,14.0,234.0,201.0,2021-06-25 20:00:00,2021-06-25,20
4.0,272.0,0.0,276.0,4.0,2021-06-25 21:00:00,2021-06-25,21
0.0,369.0,0.0,369.0,0.0,2021-06-25 22:00:00,2021-06-25,22
0.0,254.0,0.0,254.0,0.0,2021-06-25 23:00:00,2021-06-25,23
0.0,175.0,0.0,175.0,0.0,2021-06-26 00:00:00,2021-06-26,0
0.0,173.0,0.0,173.0,0.0,2021-06-26 01:00:00,2021-06-26,1
0.0,147.0,0.0,147.0,0.0,2021-06-26 02:00:00,2021-06-26,2
0.0,135.0,0.0,135.0,0.0,2021-06-26 03:00:00,2021-06-26,3
0.0,156.0,0.0,156.0,0.0,2021-06-26 04:00:00,2021-06-26,4
0.0,168.0,0.0,168.0,0.0,2021-06-26 05:00:00,2021-06-26,5
115.0,61.0,42.0,134.0,73.0,2021-06-26 06:00:00,2021-06-26,6
543.0,1.0,390.0,154.0,153.0,2021-06-26 07:00:00,2021-06-26,7
1259.0,9.0,969.0,299.0,290.0,2021-06-26 08:00:00,2021-06-26,8
2352.0,0.0,2048.0,304.0,304.0,2021-06-26 09:00:00,2021-06-26,9
3423.0,0.0,3066.0,357.0,357.0,2021-06-26 10:00:00,2021-06-26,10
3851.0,0.0,3535.0,316.0,316.0,2021-06-26 11:00:00,2021-06-26,11
2975.0,7.0,2427.0,555.0,548.0,2021-06-26 12:00:00,2021-06-26,12
3874.0,10.0,3323.0,561.0,551.0,2021-06-26 13:00:00,2021-06-26,13
3974.0,0.0,3602.0,372.0,372.0,2021-06-26 14:00:00,2021-06-26,14
3702.0,0.0,3376.0,326.0,326.0,2021-06-26 15:00:00,2021-06-26,15
3824.0,0.0,3455.0,369.0,369.0,2021-06-26 16:00:00,2021-06-26,16
2199.0,0.0,1927.0,272.0,272.0,2021-06-26 17:00:00,2021-06-26,17
1177.0,12.0,887.0,302.0,290.0,2021-06-26 18:00:00,2021-06-26,18
435.0,3.0,150.0,288.0,285.0,2021-06-26 19:00:00,2021-06-26,19
171.0,99.0,17.0,253.0,154.0,2021-06-26 20:00:00,2021-06-26,20
0.0,364.0,0.0,364.0,0.0,2021-06-26 21:00:00,2021-06-26,21
0.0,568.0,0.0,568.0,0.0,2021-06-26 22:00:00,2021-06-26,22
0.0,369.0,0.0,369.0,0.0,2021-06-26 23:00:00,2021-06-26,23
0.0,195.0,0.0,195.0,0.0,2021-06-27 00:00:00,2021-06-27,0
0.0,164.0,0.0,164.0,0.0,2021-06-27 01:00:00,2021-06-27,1
0.0,141.0,0.0,141.0,0.0,2021-06-27 02:00:00,2021-06-27,2
0.0,148.0,0.0,148.0,0.0,2021-06-27 03:00:00,2021-06-27,3
0.0,150.0,0.0,150.0,0.0,2021-06-27 04:00:00,2021-06-27,4
0.0,154.0,0.0,154.0,0.0,2021-06-27 05:00:00,2021-06-27,5
263.0,5.0,132.0,136.0,131.0,2021-06-27 06:00:00,2021-06-27,6
501.0,0.0,351.0,150.0,150.0,2021-06-27 07:00:00,2021-06-27,7
1233.0,0.0,1063.0,170.0,170.0,2021-06-27 08:00:00,2021-06-27,8
2226.0,93.0,1771.0,548.0,455.0,2021-06-27 09:00:00,2021-06-27,9
3579.0,0.0,3213.0,366.0,366.0,2021-06-27 10:00:00,2021-06-27,10
4456.0,0.0,4179.0,277.0,277.0,2021-06-27 11:00:00,2021-06-27,11
4563.0,0.0,4246.0,317.0,317.0,2021-06-27 12:00:00,2021-06-27,12
5076.0,5.0,3921.0,1160.0,1155.0,2021-06-27 13:00:00,2021-06-27,13
5255.0,0.0,4385.0,870.0,870.0,2021-06-27 14:00:00,2021-06-27,14
4178.0,0.0,3224.0,954.0,954.0,2021-06-27 15:00:00,2021-06-27,15
2573.0,0.0,2095.0,478.0,478.0,2021-06-27 16:00:00,2021-06-27,16
1259.0,0.0,959.0,300.0,300.0,2021-06-27 17:00:00,2021-06-27,17
814.0,10.0,543.0,281.0,271.0,2021-06-27 18:00:00,2021-06-27,18
227.0,87.0,52.0,262.0,175.0,2021-06-27 19:00:00,2021-06-27,19
138.0,168.0,3.0,303.0,135.0,2021-06-27 20:00:00,2021-06-27,20
0.0,403.0,0.0,403.0,0.0,2021-06-27 21:00:00,2021-06-27,21
0.0,467.0,0.0,467.0,0.0,2021-06-27 22:00:00,2021-06-27,22
0.0,255.0,0.0,255.0,0.0,2021-06-27 23:00:00,2021-06-27,23
0.0,192.0,0.0,192.0,0.0,2021-06-28 00:00:00,2021-06-28,0
0.0,150.0,0.0,150.0,0.0,2021-06-28 01:00:00,2021-06-28,1
0.0,163.0,0.0,163.0,0.0,2021-06-28 02:00:00,2021-06-28,2
0.0,150.0,0.0,150.0,0.0,2021-06-28 03:00:00,2021-06-28,3
