,Consumption,Production,Time,Date,Purchased,is_weekend
1248,282.0,0.0,0,2021-11-22,282.0,0
1249,230.0,0.0,1,2021-11-22,230.0,0
1250,227.0,0.0,2,2021-11-22,227.0,0
1251,229.0,0.0,3,2021-11-22,229.0,0
1252,240.0,0.0,4,2021-11-22,240.0,0
1253,220.0,0.0,5,2021-11-22,220.0,0
1254,280.0,0.0,6,2021-11-22,280.0,0
1255,477.0,0.0,7,2021-11-22,477.0,0
1256,408.0,0.0,8,2021-11-22,408.0,0
1257,415.0,50.0,9,2021-11-22,365.0,0
1258,385.0,273.0,10,2021-11-22,119.0,0
1259,350.0,275.0,11,2021-11-22,83.0,0
1260,382.0,315.0,12,2021-11-22,91.0,0
1261,602.0,292.0,13,2021-11-22,339.0,0
1262,338.0,110.0,14,2021-11-22,228.0,0
1263,258.0,172.0,15,2021-11-22,98.0,0
1264,477.0,0.0,16,2021-11-22,477.0,0
1265,358.0,0.0,17,2021-11-22,358.0,0
1266,381.0,0.0,18,2021-11-22,381.0,0
1267,372.0,0.0,19,2021-11-22,372.0,0
1268,440.0,0.0,20,2021-11-22,440.0,0
1269,397.0,0.0,21,2021-11-22,397.0,0
1270,381.0,0.0,22,2021-11-22,381.0,0
1271,304.0,0.0,23,2021-11-22,304.0,0
1272,261.0,0.0,0,2021-11-23,261.0,0
1273,240.0,0.0,1,2021-11-23,240.0,0
1274,231.0,0.0,2,2021-11-23,231.0,0
1275,228.0,0.0,3,2021-11-23,228.0,0
1276,272.0,0.0,4,2021-11-23,272.0,0
1277,231.0,0.0,5,2021-11-23,231.0,0
1278,231.0,0.0,6,2021-11-23,231.0,0
1279,455.0,0.0,7,2021-11-23,455.0,0
1280,752.0,886.0,8,2021-11-23,382.0,0
1281,410.0,2474.0,9,2021-11-23,0.0,0
1282,337.0,3713.0,10,2021-11-23,0.0,0
1283,368.0,4757.0,11,2021-11-23,0.0,0
1284,514.0,5033.0,12,2021-11-23,0.0,0
1285,1158.0,4441.0,13,2021-11-23,0.0,0
1286,405.0,3380.0,14,2021-11-23,0.0,0
1287,410.0,1230.0,15,2021-11-23,1.0,0
1288,331.0,43.0,16,2021-11-23,288.0,0
1289,236.0,0.0,17,2021-11-23,236.0,0
1290,314.0,0.0,18,2021-11-23,314.0,0
1291,422.0,0.0,19,2021-11-23,422.0,0
1292,342.0,0.0,20,2021-11-23,342.0,0
1293,328.0,0.0,21,2021-11-23,328.0,0
1294,390.0,0.0,22,2021-11-23,390.0,0
1295,305.0,0.0,23,2021-11-23,305.0,0
1296,229.0,0.0,0,2021-11-24,229.0,0
1297,231.0,0.0,1,2021-11-24,231.0,0
1298,229.0,0.0,2,2021-11-24,229.0,0
1299,244.0,0.0,3,2021-11-24,244.0,0
1300,285.0,0.0,4,2021-11-24,285.0,0
1301,233.0,0.0,5,2021-11-24,233.0,0
1302,224.0,0.0,6,2021-11-24,224.0,0
1303,369.0,0.0,7,2021-11-24,369.0,0
1304,338.0,251.0,8,2021-11-24,146.0,0
1305,318.0,387.0,9,2021-11-24,9.0,0
1306,382.0,575.0,10,2021-11-24,56.0,0
1307,373.0,2374.0,11,2021-11-24,0.0,0
1308,408.0,3878.0,12,2021-11-24,0.0,0
1309,1556.0,4269.0,13,2021-11-24,0.0,0
1310,955.0,3157.0,14,2021-11-24,0.0,0
1311,377.0,1182.0,15,2021-11-24,1.0,0
1312,321.0,35.0,16,2021-11-24,286.0,0
1313,316.0,0.0,17,2021-11-24,316.0,0
1314,325.0,0.0,18,2021-11-24,325.0,0
1315,317.0,0.0,19,2021-11-24,317.0,0
1316,390.0,0.0,20,2021-11-24,390.0,0
1317,397.0,0.0,21,2021-11-24,397.0,0
1318,319.0,0.0,22,2021-11-24,319.0,0
1319,387.0,0.0,23,2021-11-24,387.0,0
1320,268.0,0.0,0,2021-11-25,268.0,0
1321,229.0,0.0,1,2021-11-25,229.0,0
1322,224.0,0.0,2,2021-11-25,224.0,0
1323,265.0,0.0,3,2021-11-25,265.0,0
1324,225.0,0.0,4,2021-11-25,225.0,0
1325,226.0,0.0,5,2021-11-25,226.0,0
1326,278.0,0.0,6,2021-11-25,278.0,0
1327,407.0,0.0,7,2021-11-25,407.0,0
1328,495.0,3.0,8,2021-11-25,492.0,0
1329,451.0,146.0,9,2021-11-25,305.0,0
1330,539.0,278.0,10,2021-11-25,261.0,0
1331,409.0,378.0,11,2021-11-25,84.0,0
1332,309.0,270.0,12,2021-11-25,67.0,0
1333,473.0,204.0,13,2021-11-25,271.0,0
1334,307.0,131.0,14,2021-11-25,176.0,0
1335,304.0,0.0,15,2021-11-25,304.0,0
1336,376.0,0.0,16,2021-11-25,376.0,0
1337,511.0,0.0,17,2021-11-25,511.0,0
1338,1224.0,0.0,18,2021-11-25,1224.0,0
1339,1067.0,0.0,19,2021-11-25,1067.0,0
1340,364.0,0.0,20,2021-11-25,364.0,0
1341,381.0,0.0,21,2021-11-25,381.0,0
1342,343.0,0.0,22,2021-11-25,343.0,0
1343,342.0,0.0,23,2021-11-25,342.0,0
1344,255.0,0.0,0,2021-11-26,255.0,0
1345,233.0,0.0,1,2021-11-26,233.0,0
1346,252.0,0.0,2,2021-11-26,252.0,0
1347,226.0,0.0,3,2021-11-26,226.0,0
1348,215.0,0.0,4,2021-11-26,215.0,0
1349,218.0,0.0,5,2021-11-26,218.0,0
1350,237.0,0.0,6,2021-11-26,237.0,0
1351,260.0,0.0,7,2021-11-26,260.0,0
1352,428.0,0.0,8,2021-11-26,428.0,0
1353,275.0,112.0,9,2021-11-26,163.0,0
1354,654.0,282.0,10,2021-11-26,375.0,0
1355,371.0,285.0,11,2021-11-26,122.0,0
1356,1023.0,236.0,12,2021-11-26,798.0,0
1357,822.0,454.0,13,2021-11-26,554.0,0
1358,287.0,441.0,14,2021-11-26,10.0,0
1359,366.0,52.0,15,2021-11-26,314.0,0
1360,339.0,0.0,16,2021-11-26,339.0,0
1361,367.0,0.0,17,2021-11-26,367.0,0
1362,637.0,0.0,18,2021-11-26,637.0,0
1363,467.0,0.0,19,2021-11-26,467.0,0
1364,343.0,0.0,20,2021-11-26,343.0,0
1365,330.0,0.0,21,2021-11-26,330.0,0
1366,348.0,0.0,22,2021-11-26,348.0,0
1367,336.0,0.0,23,2021-11-26,336.0,0
1368,224.0,0.0,0,2021-11-27,224.0,1
1369,233.0,0.0,1,2021-11-27,233.0,1
1370,233.0,0.0,2,2021-11-27,233.0,1
1371,224.0,0.0,3,2021-11-27,224.0,1
1372,236.0,0.0,4,2021-11-27,236.0,1
1373,304.0,0.0,5,2021-11-27,304.0,1
1374,253.0,0.0,6,2021-11-27,253.0,1
1375,233.0,0.0,7,2021-11-27,233.0,1
1376,193.0,50.0,8,2021-11-27,147.0,1
1377,330.0,841.0,9,2021-11-27,63.0,1
1378,291.0,486.0,10,2021-11-27,55.0,1
1379,299.0,1057.0,11,2021-11-27,9.0,1
1380,411.0,127.0,12,2021-11-27,308.0,1
1381,319.0,569.0,13,2021-11-27,23.0,1
1382,1052.0,32.0,14,2021-11-27,1020.0,1
1383,385.0,676.0,15,2021-11-27,103.0,1
1384,764.0,9.0,16,2021-11-27,755.0,1
1385,1121.0,0.0,17,2021-11-27,1121.0,1
1386,452.0,0.0,18,2021-11-27,452.0,1
1387,382.0,0.0,19,2021-11-27,382.0,1
1388,329.0,0.0,20,2021-11-27,329.0,1
1389,331.0,0.0,21,2021-11-27,331.0,1
1390,317.0,0.0,22,2021-11-27,317.0,1
1391,312.0,0.0,23,2021-11-27,312.0,1
1392,316.0,0.0,0,2021-11-28,316.0,1
1393,236.0,0.0,1,2021-11-28,236.0,1
1394,230.0,0.0,2,2021-11-28,230.0,1
1395,222.0,0.0,3,2021-11-28,222.0,1
1396,224.0,0.0,4,2021-11-28,224.0,1
1397,233.0,0.0,5,2021-11-28,233.0,1
1398,238.0,0.0,6,2021-11-28,238.0,1
1399,231.0,0.0,7,2021-11-28,231.0,1
1400,203.0,15.0,8,2021-11-28,188.0,1
1401,344.0,181.0,9,2021-11-28,166.0,1
1402,283.0,342.0,10,2021-11-28,58.0,1
1403,479.0,336.0,11,2021-11-28,193.0,1
1404,352.0,389.0,12,2021-11-28,6.0,1
1405,1564.0,442.0,13,2021-11-28,1135.0,1
1406,455.0,360.0,14,2021-11-28,132.0,1
1407,406.0,98.0,15,2021-11-28,308.0,1
1408,418.0,0.0,16,2021-11-28,418.0,1
1409,807.0,0.0,17,2021-11-28,807.0,1
1410,596.0,0.0,18,2021-11-28,596.0,1
1411,467.0,0.0,19,2021-11-28,467.0,1
1412,441.0,0.0,20,2021-11-28,441.0,1
1413,531.0,0.0,21,2021-11-28,531.0,1
1414,539.0,0.0,22,2021-11-28,539.0,1
1415,332.0,0.0,23,2021-11-28,332.0,1
1416,287.0,0.0,0,2021-11-29,287.0,0
1417,244.0,0.0,1,2021-11-29,244.0,0
1418,241.0,0.0,2,2021-11-29,241.0,0
1419,234.0,0.0,3,2021-11-29,234.0,0
1420,241.0,0.0,4,2021-11-29,241.0,0
1421,234.0,0.0,5,2021-11-29,234.0,0
1422,253.0,0.0,6,2021-11-29,253.0,0
1423,373.0,0.0,7,2021-11-29,373.0,0
1424,496.0,9.0,8,2021-11-29,487.0,0
1425,362.0,647.0,9,2021-11-29,63.0,0
1426,387.0,2618.0,10,2021-11-29,2.0,0
1427,322.0,1060.0,11,2021-11-29,0.0,0
1428,383.0,1342.0,12,2021-11-29,12.0,0
1429,564.0,925.0,13,2021-11-29,151.0,0
1430,314.0,794.0,14,2021-11-29,11.0,0
1431,311.0,178.0,15,2021-11-29,172.0,0
1432,584.0,0.0,16,2021-11-29,584.0,0
1433,468.0,0.0,17,2021-11-29,468.0,0
1434,361.0,0.0,18,2021-11-29,361.0,0
1435,411.0,0.0,19,2021-11-29,411.0,0
1436,475.0,0.0,20,2021-11-29,475.0,0
1437,346.0,0.0,21,2021-11-29,346.0,0
1438,386.0,0.0,22,2021-11-29,386.0,0
1439,344.0,0.0,23,2021-11-29,344.0,0
1440,291.0,0.0,0,2021-11-30,291.0,0
1441,223.0,0.0,1,2021-11-30,223.0,0
1442,228.0,0.0,2,2021-11-30,228.0,0
1443,229.0,0.0,3,2021-11-30,229.0,0
1444,211.0,0.0,4,2021-11-30,211.0,0
1445,275.0,0.0,5,2021-11-30,275.0,0
1446,230.0,0.0,6,2021-11-30,230.0,0
1447,327.0,0.0,7,2021-11-30,327.0,0
1448,451.0,0.0,8,2021-11-30,451.0,0
1449,447.0,46.0,9,2021-11-30,401.0,0
1450,316.0,95.0,10,2021-11-30,221.0,0
1451,311.0,43.0,11,2021-11-30,268.0,0
1452,366.0,13.0,12,2021-11-30,353.0,0
1453,990.0,44.0,13,2021-11-30,946.0,0
1454,388.0,55.0,14,2021-11-30,333.0,0
1455,319.0,10.0,15,2021-11-30,309.0,0
1456,339.0,0.0,16,2021-11-30,339.0,0
1457,250.0,0.0,17,2021-11-30,250.0,0
1458,261.0,0.0,18,2021-11-30,261.0,0
1459,341.0,0.0,19,2021-11-30,341.0,0
1460,390.0,0.0,20,2021-11-30,390.0,0
1461,427.0,0.0,21,2021-11-30,427.0,0
1462,595.0,0.0,22,2021-11-30,595.0,0
1463,382.0,0.0,23,2021-11-30,382.0,0
1464,233.0,0.0,0,2021-12-01,233.0,0
1465,233.0,0.0,1,2021-12-01,233.0,0
1466,232.0,0.0,2,2021-12-01,232.0,0
1467,274.0,0.0,3,2021-12-01,274.0,0
1468,226.0,0.0,4,2021-12-01,226.0,0
1469,233.0,0.0,5,2021-12-01,233.0,0
1470,272.0,0.0,6,2021-12-01,272.0,0
1471,430.0,0.0,7,2021-12-01,430.0,0
1472,312.0,56.0,8,2021-12-01,256.0,0
1473,290.0,361.0,9,2021-12-01,62.0,0
1474,366.0,410.0,10,2021-12-01,29.0,0
1475,455.0,357.0,11,2021-12-01,114.0,0
1476,407.0,577.0,12,2021-12-01,9.0,0
1477,820.0,762.0,13,2021-12-01,378.0,0
1478,594.0,326.0,14,2021-12-01,316.0,0
1479,851.0,29.0,15,2021-12-01,822.0,0
1480,815.0,0.0,16,2021-12-01,815.0,0
1481,340.0,0.0,17,2021-12-01,340.0,0
1482,395.0,0.0,18,2021-12-01,395.0,0
1483,397.0,0.0,19,2021-12-01,397.0,0
1484,367.0,0.0,20,2021-12-01,367.0,0
1485,392.0,0.0,21,2021-12-01,392.0,0
1486,351.0,0.0,22,2021-12-01,351.0,0
1487,327.0,0.0,23,2021-12-01,327.0,0
1488,346.0,0.0,0,2021-12-02,346.0,0
1489,224.0,0.0,1,2021-12-02,224.0,0
1490,226.0,0.0,2,2021-12-02,226.0,0
1491,245.0,0.0,3,2021-12-02,245.0,0
1492,212.0,0.0,4,2021-12-02,212.0,0
1493,216.0,0.0,5,2021-12-02,216.0,0
1494,291.0,0.0,6,2021-12-02,291.0,0
1495,492.0,0.0,7,2021-12-02,492.0,0
1496,500.0,6.0,8,2021-12-02,494.0,0
1497,434.0,104.0,9,2021-12-02,330.0,0
1498,427.0,82.0,10,2021-12-02,345.0,0
1499,441.0,324.0,11,2021-12-02,157.0,0
1500,387.0,376.0,12,2021-12-02,62.0,0
1501,544.0,521.0,13,2021-12-02,187.0,0
1502,308.0,363.0,14,2021-12-02,66.0,0
1503,305.0,116.0,15,2021-12-02,189.0,0
1504,707.0,0.0,16,2021-12-02,707.0,0
1505,351.0,0.0,17,2021-12-02,351.0,0
1506,401.0,0.0,18,2021-12-02,401.0,0
1507,425.0,0.0,19,2021-12-02,425.0,0
1508,508.0,0.0,20,2021-12-02,508.0,0
1509,534.0,0.0,21,2021-12-02,534.0,0
1510,449.0,0.0,22,2021-12-02,449.0,0
1511,360.0,0.0,23,2021-12-02,360.0,0
1512,332.0,0.0,0,2021-12-03,332.0,0
1513,245.0,0.0,1,2021-12-03,245.0,0
1514,243.0,0.0,2,2021-12-03,243.0,0
1515,225.0,0.0,3,2021-12-03,225.0,0
1516,237.0,0.0,4,2021-12-03,237.0,0
1517,248.0,0.0,5,2021-12-03,248.0,0
1518,257.0,0.0,6,2021-12-03,257.0,0
1519,236.0,0.0,7,2021-12-03,236.0,0
1520,401.0,56.0,8,2021-12-03,346.0,0
1521,404.0,1128.0,9,2021-12-03,83.0,0
1522,441.0,1849.0,10,2021-12-03,23.0,0
1523,367.0,2831.0,11,2021-12-03,0.0,0
1524,1519.0,2414.0,12,2021-12-03,202.0,0
1525,631.0,2322.0,13,2021-12-03,132.0,0
1526,271.0,1961.0,14,2021-12-03,0.0,0
1527,381.0,389.0,15,2021-12-03,56.0,0
1528,393.0,28.0,16,2021-12-03,365.0,0
1529,363.0,0.0,17,2021-12-03,363.0,0
1530,560.0,0.0,18,2021-12-03,560.0,0
1531,402.0,0.0,19,2021-12-03,402.0,0
1532,440.0,0.0,20,2021-12-03,440.0,0
1533,398.0,0.0,21,2021-12-03,398.0,0
1534,320.0,0.0,22,2021-12-03,320.0,0
1535,353.0,0.0,23,2021-12-03,353.0,0
1536,417.0,0.0,0,2021-12-04,417.0,1
1537,321.0,0.0,1,2021-12-04,321.0,1
1538,237.0,0.0,2,2021-12-04,237.0,1
1539,230.0,0.0,3,2021-12-04,230.0,1
1540,192.0,0.0,4,2021-12-04,192.0,1
1541,219.0,0.0,5,2021-12-04,219.0,1
1542,264.0,0.0,6,2021-12-04,264.0,1
1543,288.0,0.0,7,2021-12-04,288.0,1
1544,310.0,3.0,8,2021-12-04,307.0,1
1545,325.0,110.0,9,2021-12-04,215.0,1
1546,241.0,202.0,10,2021-12-04,57.0,1
1547,234.0,339.0,11,2021-12-04,2.0,1
1548,329.0,315.0,12,2021-12-04,52.0,1
1549,858.0,207.0,13,2021-12-04,651.0,1
1550,413.0,49.0,14,2021-12-04,364.0,1
1551,413.0,0.0,15,2021-12-04,413.0,1
1552,473.0,0.0,16,2021-12-04,473.0,1
1553,1135.0,0.0,17,2021-12-04,1135.0,1
1554,570.0,0.0,18,2021-12-04,570.0,1
1555,435.0,0.0,19,2021-12-04,435.0,1
1556,561.0,0.0,20,2021-12-04,561.0,1
1557,1070.0,0.0,21,2021-12-04,1070.0,1
1558,397.0,0.0,22,2021-12-04,397.0,1
1559,343.0,0.0,23,2021-12-04,343.0,1
1560,258.0,0.0,0,2021-12-05,258.0,1
1561,234.0,0.0,1,2021-12-05,234.0,1
1562,222.0,0.0,2,2021-12-05,222.0,1
1563,224.0,0.0,3,2021-12-05,224.0,1
1564,197.0,0.0,4,2021-12-05,197.0,1
1565,256.0,0.0,5,2021-12-05,256.0,1
1566,232.0,0.0,6,2021-12-05,232.0,1
1567,228.0,0.0,7,2021-12-05,228.0,1
1568,205.0,22.0,8,2021-12-05,183.0,1
1569,332.0,808.0,9,2021-12-05,85.0,1
1570,344.0,1230.0,10,2021-12-05,0.0,1
1571,395.0,1660.0,11,2021-12-05,13.0,1
1572,408.0,2086.0,12,2021-12-05,0.0,1
1573,877.0,377.0,13,2021-12-05,554.0,1
1574,987.0,169.0,14,2021-12-05,818.0,1
1575,1300.0,409.0,15,2021-12-05,903.0,1
1576,513.0,30.0,16,2021-12-05,483.0,1
1577,435.0,0.0,17,2021-12-05,435.0,1
1578,575.0,0.0,18,2021-12-05,575.0,1
1579,739.0,0.0,19,2021-12-05,739.0,1
1580,468.0,0.0,20,2021-12-05,468.0,1
1581,1202.0,0.0,21,2021-12-05,1202.0,1
1582,407.0,0.0,22,2021-12-05,407.0,1
1583,354.0,0.0,23,2021-12-05,354.0,1
1584,337.0,0.0,0,2021-12-06,337.0,0
1585,246.0,0.0,1,2021-12-06,246.0,0
1586,222.0,0.0,2,2021-12-06,222.0,0
1587,215.0,0.0,3,2021-12-06,215.0,0
1588,247.0,0.0,4,2021-12-06,247.0,0
1589,238.0,0.0,5,2021-12-06,238.0,0
1590,289.0,0.0,6,2021-12-06,289.0,0
1591,464.0,0.0,7,2021-12-06,464.0,0
1592,423.0,3.0,8,2021-12-06,420.0,0
1593,386.0,224.0,9,2021-12-06,176.0,0
1594,410.0,379.0,10,2021-12-06,85.0,0
1595,406.0,305.0,11,2021-12-06,101.0,0
1596,406.0,309.0,12,2021-12-06,98.0,0
1597,741.0,1028.0,13,2021-12-06,275.0,0
1598,282.0,1587.0,14,2021-12-06,25.0,0
1599,271.0,54.0,15,2021-12-06,217.0,0
1600,750.0,0.0,16,2021-12-06,750.0,0
1601,434.0,0.0,17,2021-12-06,434.0,0
1602,464.0,0.0,18,2021-12-06,464.0,0
1603,528.0,0.0,19,2021-12-06,528.0,0
1604,512.0,0.0,20,2021-12-06,512.0,0
1605,405.0,0.0,21,2021-12-06,405.0,0
1606,344.0,0.0,22,2021-12-06,344.0,0
1607,336.0,0.0,23,2021-12-06,336.0,0
1608,238.0,0.0,0,2021-12-07,238.0,0
1609,222.0,0.0,1,2021-12-07,222.0,0
1610,213.0,0.0,2,2021-12-07,213.0,0
1611,249.0,0.0,3,2021-12-07,249.0,0
1612,245.0,0.0,4,2021-12-07,245.0,0
1613,233.0,0.0,5,2021-12-07,233.0,0
1614,281.0,0.0,6,2021-12-07,281.0,0
1615,397.0,0.0,7,2021-12-07,397.0,0
1616,438.0,35.0,8,2021-12-07,403.0,0
1617,370.0,438.0,9,2021-12-07,40.0,0
1618,394.0,1525.0,10,2021-12-07,1.0,0
1619,391.0,3473.0,11,2021-12-07,0.0,0
1620,353.0,1742.0,12,2021-12-07,2.0,0
1621,927.0,3555.0,13,2021-12-07,46.0,0
1622,563.0,1838.0,14,2021-12-07,10.0,0
1623,265.0,789.0,15,2021-12-07,13.0,0
1624,409.0,5.0,16,2021-12-07,404.0,0
1625,407.0,0.0,17,2021-12-07,407.0,0
1626,384.0,0.0,18,2021-12-07,384.0,0
1627,364.0,0.0,19,2021-12-07,364.0,0
1628,318.0,0.0,20,2021-12-07,318.0,0
1629,365.0,0.0,21,2021-12-07,365.0,0
1630,378.0,0.0,22,2021-12-07,378.0,0
1631,351.0,0.0,23,2021-12-07,351.0,0
1632,247.0,0.0,0,2021-12-08,247.0,0
1633,203.0,0.0,1,2021-12-08,203.0,0
1634,268.0,0.0,2,2021-12-08,268.0,0
1635,239.0,0.0,3,2021-12-08,239.0,0
1636,216.0,0.0,4,2021-12-08,216.0,0
1637,225.0,0.0,5,2021-12-08,225.0,0
1638,235.0,0.0,6,2021-12-08,235.0,0
1639,344.0,0.0,7,2021-12-08,344.0,0
1640,477.0,2.0,8,2021-12-08,475.0,0
1641,437.0,37.0,9,2021-12-08,400.0,0
1642,466.0,112.0,10,2021-12-08,354.0,0
1643,424.0,212.0,11,2021-12-08,212.0,0
1644,382.0,215.0,12,2021-12-08,167.0,0
1645,1385.0,144.0,13,2021-12-08,1241.0,0
1646,710.0,120.0,14,2021-12-08,590.0,0
1647,425.0,0.0,15,2021-12-08,425.0,0
1648,272.0,0.0,16,2021-12-08,272.0,0
1649,271.0,0.0,17,2021-12-08,271.0,0
1650,360.0,0.0,18,2021-12-08,360.0,0
1651,438.0,0.0,19,2021-12-08,438.0,0
1652,410.0,0.0,20,2021-12-08,410.0,0
1653,412.0,0.0,21,2021-12-08,412.0,0
1654,289.0,0.0,22,2021-12-08,289.0,0
1655,423.0,0.0,23,2021-12-08,423.0,0
1656,393.0,0.0,0,2021-12-09,393.0,0
1657,221.0,0.0,1,2021-12-09,221.0,0
1658,260.0,0.0,2,2021-12-09,260.0,0
1659,229.0,0.0,3,2021-12-09,229.0,0
1660,228.0,0.0,4,2021-12-09,228.0,0
1661,227.0,0.0,5,2021-12-09,227.0,0
1662,279.0,0.0,6,2021-12-09,279.0,0
1663,476.0,0.0,7,2021-12-09,476.0,0
1664,422.0,3.0,8,2021-12-09,419.0,0
1665,392.0,294.0,9,2021-12-09,152.0,0
1666,332.0,561.0,10,2021-12-09,1.0,0
1667,323.0,455.0,11,2021-12-09,9.0,0
1668,329.0,834.0,12,2021-12-09,1.0,0
1669,492.0,1959.0,13,2021-12-09,60.0,0
1670,272.0,489.0,14,2021-12-09,14.0,0
1671,299.0,458.0,15,2021-12-09,92.0,0
1672,664.0,9.0,16,2021-12-09,655.0,0
1673,986.0,0.0,17,2021-12-09,986.0,0
1674,1289.0,0.0,18,2021-12-09,1289.0,0
1675,374.0,0.0,19,2021-12-09,374.0,0
1676,491.0,0.0,20,2021-12-09,491.0,0
1677,650.0,0.0,21,2021-12-09,650.0,0
1678,324.0,0.0,22,2021-12-09,324.0,0
1679,336.0,0.0,23,2021-12-09,336.0,0
1680,309.0,0.0,0,2021-12-10,309.0,0
1681,265.0,0.0,1,2021-12-10,265.0,0
1682,237.0,0.0,2,2021-12-10,237.0,0
1683,230.0,0.0,3,2021-12-10,230.0,0
1684,216.0,0.0,4,2021-12-10,216.0,0
1685,232.0,0.0,5,2021-12-10,232.0,0
1686,272.0,0.0,6,2021-12-10,272.0,0
1687,331.0,0.0,7,2021-12-10,331.0,0
1688,347.0,155.0,8,2021-12-10,198.0,0
1689,656.0,389.0,9,2021-12-10,325.0,0
1690,371.0,361.0,10,2021-12-10,80.0,0
1691,381.0,421.0,11,2021-12-10,62.0,0
1692,321.0,387.0,12,2021-12-10,28.0,0
1693,956.0,240.0,13,2021-12-10,716.0,0
1694,361.0,190.0,14,2021-12-10,171.0,0
1695,2024.0,77.0,15,2021-12-10,1947.0,0
1696,472.0,0.0,16,2021-12-10,472.0,0
1697,560.0,0.0,17,2021-12-10,560.0,0
1698,1095.0,0.0,18,2021-12-10,1095.0,0
1699,1080.0,0.0,19,2021-12-10,1080.0,0
1700,1181.0,0.0,20,2021-12-10,1181.0,0
1701,683.0,0.0,21,2021-12-10,683.0,0
1702,351.0,0.0,22,2021-12-10,351.0,0
1703,333.0,0.0,23,2021-12-10,333.0,0
1704,338.0,0.0,0,2021-12-11,338.0,1
1705,253.0,0.0,1,2021-12-11,253.0,1
1706,228.0,0.0,2,2021-12-11,228.0,1
1707,227.0,0.0,3,2021-12-11,227.0,1
1708,213.0,0.0,4,2021-12-11,213.0,1
1709,221.0,0.0,5,2021-12-11,221.0,1
1710,286.0,0.0,6,2021-12-11,286.0,1
1711,256.0,0.0,7,2021-12-11,256.0,1
1712,263.0,0.0,8,2021-12-11,263.0,1
1713,297.0,21.0,9,2021-12-11,276.0,1
1714,288.0,275.0,10,2021-12-11,77.0,1
1715,291.0,443.0,11,2021-12-11,19.0,1
1716,564.0,1150.0,12,2021-12-11,125.0,1
1717,1209.0,3169.0,13,2021-12-11,238.0,1
1718,511.0,640.0,14,2021-12-11,109.0,1
1719,333.0,195.0,15,2021-12-11,205.0,1
1720,559.0,0.0,16,2021-12-11,559.0,1
1721,1258.0,0.0,17,2021-12-11,1258.0,1
1722,864.0,0.0,18,2021-12-11,864.0,1
1723,492.0,0.0,19,2021-12-11,492.0,1
1724,1119.0,0.0,20,2021-12-11,1119.0,1
1725,360.0,0.0,21,2021-12-11,360.0,1
1726,309.0,0.0,22,2021-12-11,309.0,1
1727,324.0,0.0,23,2021-12-11,324.0,1
1728,338.0,0.0,0,2021-12-12,338.0,1
1729,264.0,0.0,1,2021-12-12,264.0,1
1730,232.0,0.0,2,2021-12-12,232.0,1
1731,230.0,0.0,3,2021-12-12,230.0,1
1732,217.0,0.0,4,2021-12-12,217.0,1
1733,232.0,0.0,5,2021-12-12,232.0,1
1734,242.0,0.0,6,2021-12-12,242.0,1
1735,240.0,0.0,7,2021-12-12,240.0,1
1736,226.0,400.0,8,2021-12-12,105.0,1
1737,221.0,886.0,9,2021-12-12,0.0,1
1738,228.0,1178.0,10,2021-12-12,0.0,1
1739,335.0,723.0,11,2021-12-12,41.0,1
1740,351.0,811.0,12,2021-12-12,6.0,1
1741,364.0,790.0,13,2021-12-12,35.0,1
1742,293.0,258.0,14,2021-12-12,88.0,1
1743,410.0,43.0,15,2021-12-12,367.0,1
1744,463.0,0.0,16,2021-12-12,463.0,1
1745,1058.0,0.0,17,2021-12-12,1058.0,1
1746,937.0,0.0,18,2021-12-12,937.0,1
1747,885.0,0.0,19,2021-12-12,885.0,1
1748,531.0,0.0,20,2021-12-12,531.0,1
1749,401.0,0.0,21,2021-12-12,401.0,1
1750,346.0,0.0,22,2021-12-12,346.0,1
1751,371.0,0.0,23,2021-12-12,371.0,1
1752,340.0,0.0,0,2021-12-13,340.0,0
1753,248.0,0.0,1,2021-12-13,248.0,0
1754,248.0,0.0,2,2021-12-13,248.0,0
1755,232.0,0.0,3,2021-12-13,232.0,0
1756,222.0,0.0,4,2021-12-13,222.0,0
1757,222.0,0.0,5,2021-12-13,222.0,0
1758,336.0,0.0,6,2021-12-13,336.0,0
1759,434.0,0.0,7,2021-12-13,434.0,0
1760,466.0,24.0,8,2021-12-13,442.0,0
1761,374.0,208.0,9,2021-12-13,168.0,0
1762,337.0,410.0,10,2021-12-13,20.0,0
1763,348.0,527.0,11,2021-12-13,18.0,0
1764,332.0,777.0,12,2021-12-13,0.0,0
1765,1017.0,642.0,13,2021-12-13,599.0,0
1766,297.0,346.0,14,2021-12-13,105.0,0
1767,362.0,53.0,15,2021-12-13,309.0,0
1768,416.0,0.0,16,2021-12-13,416.0,0
1769,406.0,0.0,17,2021-12-13,406.0,0
1770,444.0,0.0,18,2021-12-13,444.0,0
1771,525.0,0.0,19,2021-12-13,525.0,0
1772,479.0,0.0,20,2021-12-13,479.0,0
1773,397.0,0.0,21,2021-12-13,397.0,0
1774,465.0,0.0,22,2021-12-13,465.0,0
1775,525.0,0.0,23,2021-12-13,525.0,0
1776,243.0,0.0,0,2021-12-14,243.0,0
1777,236.0,0.0,1,2021-12-14,236.0,0
1778,237.0,0.0,2,2021-12-14,237.0,0
1779,231.0,0.0,3,2021-12-14,231.0,0
1780,213.0,0.0,4,2021-12-14,213.0,0
1781,271.0,0.0,5,2021-12-14,271.0,0
