Production;Purchased;FeedIn;Consumption;SelfConsumption;Dates
0.0;365.0;0.0;365.0;0.0;03.04.2022 22:00
;333.0;0.0;333.0;0.0;03.04.2022 23:00
;289.0;0.0;289.0;0.0;04.04.2022 00:00
;229.0;0.0;229.0;0.0;04.04.2022 01:00
;224.0;0.0;224.0;0.0;04.04.2022 02:00
;222.0;0.0;222.0;0.0;04.04.2022 03:00
;210.0;0.0;210.0;0.0;04.04.2022 04:00
;287.0;0.0;287.0;0.0;04.04.2022 05:00
0.0;260.0;0.0;260.0;0.0;04.04.2022 06:00
77.0;281.0;0.0;358.0;77.0;04.04.2022 07:00
813.0;16.0;452.0;377.0;361.0;04.04.2022 08:00
2181.0;0.0;1799.0;382.0;382.0;04.04.2022 09:00
3590.0;0.0;3208.0;382.0;382.0;04.04.2022 10:00
4760.0;0.0;4358.0;402.0;402.0;04.04.2022 11:00
4992.0;0.0;4597.0;395.0;395.0;04.04.2022 12:00
5203.0;16.0;4479.0;740.0;724.0;04.04.2022 13:00
5144.0;0.0;4762.0;382.0;382.0;04.04.2022 14:00
4880.0;1.0;4384.0;497.0;496.0;04.04.2022 15:00
2400.0;0.0;2024.0;376.0;376.0;04.04.2022 16:00
606.0;41.0;334.0;313.0;272.0;04.04.2022 17:00
155.0;149.0;2.0;302.0;153.0;04.04.2022 18:00
125.0;209.0;2.0;332.0;123.0;04.04.2022 19:00
0.0;599.0;0.0;599.0;0.0;04.04.2022 20:00
0.0;452.0;0.0;452.0;0.0;04.04.2022 21:00
;447.0;0.0;447.0;0.0;04.04.2022 22:00
;340.0;0.0;340.0;0.0;04.04.2022 23:00
;230.0;0.0;230.0;0.0;05.04.2022 00:00
;226.0;0.0;226.0;0.0;05.04.2022 01:00
;213.0;0.0;213.0;0.0;05.04.2022 02:00
;237.0;0.0;237.0;0.0;05.04.2022 03:00
;275.0;0.0;275.0;0.0;05.04.2022 04:00
;213.0;0.0;213.0;0.0;05.04.2022 05:00
;244.0;0.0;244.0;0.0;05.04.2022 06:00
0.0;560.0;0.0;560.0;0.0;05.04.2022 07:00
44.0;320.0;0.0;364.0;44.0;05.04.2022 08:00
218.0;200.0;1.0;417.0;217.0;05.04.2022 09:00
339.0;84.0;25.0;398.0;314.0;05.04.2022 10:00
414.0;43.0;45.0;412.0;369.0;05.04.2022 11:00
387.0;19.0;40.0;366.0;347.0;05.04.2022 12:00
740.0;713.0;210.0;1243.0;530.0;05.04.2022 13:00
994.0;0.0;656.0;338.0;338.0;05.04.2022 14:00
788.0;39.0;435.0;392.0;353.0;05.04.2022 15:00
567.0;5.0;302.0;270.0;265.0;05.04.2022 16:00
397.0;8.0;165.0;240.0;232.0;05.04.2022 17:00
68.0;222.0;0.0;290.0;68.0;05.04.2022 18:00
0.0;378.0;0.0;378.0;0.0;05.04.2022 19:00
;301.0;0.0;301.0;0.0;05.04.2022 20:00
0.0;329.0;0.0;329.0;0.0;05.04.2022 21:00
;307.0;0.0;307.0;0.0;05.04.2022 22:00
;287.0;0.0;287.0;0.0;05.04.2022 23:00
;239.0;0.0;239.0;0.0;06.04.2022 00:00
;212.0;0.0;212.0;0.0;06.04.2022 01:00
;239.0;0.0;239.0;0.0;06.04.2022 02:00
;225.0;0.0;225.0;0.0;06.04.2022 03:00
;198.0;0.0;198.0;0.0;06.04.2022 04:00
;249.0;0.0;249.0;0.0;06.04.2022 05:00
0.0;241.0;0.0;241.0;0.0;06.04.2022 06:00
60.0;658.0;0.0;718.0;60.0;06.04.2022 07:00
364.0;145.0;19.0;490.0;345.0;06.04.2022 08:00
466.0;31.0;85.0;412.0;381.0;06.04.2022 09:00
1305.0;0.0;919.0;386.0;386.0;06.04.2022 10:00
2191.0;8.0;1756.0;443.0;435.0;06.04.2022 11:00
3118.0;1.0;2678.0;441.0;440.0;06.04.2022 12:00
3472.0;102.0;2379.0;1195.0;1093.0;06.04.2022 13:00
5056.0;4.0;4097.0;963.0;959.0;06.04.2022 14:00
5221.0;7.0;4290.0;938.0;931.0;06.04.2022 15:00
4239.0;0.0;3866.0;373.0;373.0;06.04.2022 16:00
2540.0;0.0;2234.0;306.0;306.0;06.04.2022 17:00
720.0;1.0;410.0;311.0;310.0;06.04.2022 18:00
247.0;143.0;70.0;320.0;177.0;06.04.2022 19:00
0.0;384.0;0.0;384.0;0.0;06.04.2022 20:00
;386.0;0.0;386.0;0.0;06.04.2022 21:00
0.0;421.0;0.0;421.0;0.0;06.04.2022 22:00
;309.0;0.0;309.0;0.0;06.04.2022 23:00
;238.0;0.0;238.0;0.0;07.04.2022 00:00
;227.0;0.0;227.0;0.0;07.04.2022 01:00
;234.0;0.0;234.0;0.0;07.04.2022 02:00
;213.0;0.0;213.0;0.0;07.04.2022 03:00
;211.0;0.0;211.0;0.0;07.04.2022 04:00
;219.0;0.0;219.0;0.0;07.04.2022 05:00
0.0;207.0;0.0;207.0;0.0;07.04.2022 06:00
57.0;301.0;0.0;358.0;57.0;07.04.2022 07:00
341.0;135.0;64.0;412.0;277.0;07.04.2022 08:00
632.0;35.0;250.0;417.0;382.0;07.04.2022 09:00
1000.0;0.0;690.0;310.0;310.0;07.04.2022 10:00
933.0;1.0;620.0;314.0;313.0;07.04.2022 11:00
1160.0;0.0;856.0;304.0;304.0;07.04.2022 12:00
1856.0;97.0;1238.0;715.0;618.0;07.04.2022 13:00
1339.0;0.0;1065.0;274.0;274.0;07.04.2022 14:00
986.0;128.0;642.0;472.0;344.0;07.04.2022 15:00
514.0;543.0;120.0;937.0;394.0;07.04.2022 16:00
495.0;622.0;95.0;1022.0;400.0;07.04.2022 17:00
84.0;316.0;1.0;399.0;83.0;07.04.2022 18:00
102.0;193.0;9.0;286.0;93.0;07.04.2022 19:00
0.0;741.0;0.0;741.0;0.0;07.04.2022 20:00
0.0;919.0;0.0;919.0;0.0;07.04.2022 21:00
;353.0;0.0;353.0;0.0;07.04.2022 22:00
;429.0;0.0;429.0;0.0;07.04.2022 23:00
;313.0;0.0;313.0;0.0;08.04.2022 00:00
;227.0;0.0;227.0;0.0;08.04.2022 01:00
;226.0;0.0;226.0;0.0;08.04.2022 02:00
;226.0;0.0;226.0;0.0;08.04.2022 03:00
;215.0;0.0;215.0;0.0;08.04.2022 04:00
;294.0;0.0;294.0;0.0;08.04.2022 05:00
0.0;224.0;0.0;224.0;0.0;08.04.2022 06:00
16.0;215.0;2.0;229.0;14.0;08.04.2022 07:00
335.0;97.0;63.0;369.0;272.0;08.04.2022 08:00
350.0;154.0;38.0;466.0;312.0;08.04.2022 09:00
757.0;22.0;392.0;387.0;365.0;08.04.2022 10:00
589.0;0.0;376.0;213.0;213.0;08.04.2022 11:00
590.0;1.0;390.0;201.0;200.0;08.04.2022 12:00
787.0;0.0;570.0;217.0;217.0;08.04.2022 13:00
510.0;1.0;296.0;215.0;214.0;08.04.2022 14:00
382.0;29.0;205.0;206.0;177.0;08.04.2022 15:00
373.0;8.0;180.0;201.0;193.0;08.04.2022 16:00
360.0;10.0;175.0;195.0;185.0;08.04.2022 17:00
72.0;167.0;36.0;203.0;36.0;08.04.2022 18:00
0.0;229.0;0.0;229.0;0.0;08.04.2022 19:00
;313.0;0.0;313.0;0.0;08.04.2022 20:00
0.0;346.0;0.0;346.0;0.0;08.04.2022 21:00
;380.0;0.0;380.0;0.0;08.04.2022 22:00
;395.0;0.0;395.0;0.0;08.04.2022 23:00
;239.0;0.0;239.0;0.0;09.04.2022 00:00
;241.0;0.0;241.0;0.0;09.04.2022 01:00
;213.0;0.0;213.0;0.0;09.04.2022 02:00
;220.0;0.0;220.0;0.0;09.04.2022 03:00
;232.0;0.0;232.0;0.0;09.04.2022 04:00
;218.0;0.0;218.0;0.0;09.04.2022 05:00
0.0;243.0;0.0;243.0;0.0;09.04.2022 06:00
105.0;113.0;0.0;218.0;105.0;09.04.2022 07:00
804.0;33.0;532.0;305.0;272.0;09.04.2022 08:00
1977.0;0.0;1723.0;254.0;254.0;09.04.2022 09:00
2743.0;6.0;2369.0;380.0;374.0;09.04.2022 10:00
3714.0;0.0;3303.0;411.0;411.0;09.04.2022 11:00
3845.0;0.0;3381.0;464.0;464.0;09.04.2022 12:00
3755.0;89.0;2819.0;1025.0;936.0;09.04.2022 13:00
3777.0;70.0;3178.0;669.0;599.0;09.04.2022 14:00
4295.0;0.0;3929.0;366.0;366.0;09.04.2022 15:00
2734.0;6.0;2381.0;359.0;353.0;09.04.2022 16:00
2465.0;0.0;2074.0;391.0;391.0;09.04.2022 17:00
1267.0;1.0;936.0;332.0;331.0;09.04.2022 18:00
223.0;678.0;65.0;836.0;158.0;09.04.2022 19:00
0.0;346.0;0.0;346.0;0.0;09.04.2022 20:00
;305.0;0.0;305.0;0.0;09.04.2022 21:00
0.0;346.0;0.0;346.0;0.0;09.04.2022 22:00
;346.0;0.0;346.0;0.0;09.04.2022 23:00
;235.0;0.0;235.0;0.0;10.04.2022 00:00
;209.0;0.0;209.0;0.0;10.04.2022 01:00
;233.0;0.0;233.0;0.0;10.04.2022 02:00
;262.0;0.0;262.0;0.0;10.04.2022 03:00
;188.0;0.0;188.0;0.0;10.04.2022 04:00
;235.0;0.0;235.0;0.0;10.04.2022 05:00
0.0;236.0;0.0;236.0;0.0;10.04.2022 06:00
226.0;50.0;70.0;206.0;156.0;10.04.2022 07:00
656.0;30.0;419.0;267.0;237.0;10.04.2022 08:00
1446.0;7.0;1148.0;305.0;298.0;10.04.2022 09:00
2059.0;0.0;1477.0;582.0;582.0;10.04.2022 10:00
2150.0;322.0;1392.0;1080.0;758.0;10.04.2022 11:00
2670.0;139.0;2261.0;548.0;409.0;10.04.2022 12:00
1408.0;871.0;645.0;1634.0;763.0;10.04.2022 13:00
3168.0;0.0;2744.0;424.0;424.0;10.04.2022 14:00
2194.0;0.0;1837.0;357.0;357.0;10.04.2022 15:00
3337.0;3.0;2888.0;452.0;449.0;10.04.2022 16:00
1332.0;4.0;1009.0;327.0;323.0;10.04.2022 17:00
523.0;12.0;223.0;312.0;300.0;10.04.2022 18:00
281.0;124.0;86.0;319.0;195.0;10.04.2022 19:00
0.0;420.0;0.0;420.0;0.0;10.04.2022 20:00
;441.0;0.0;441.0;0.0;10.04.2022 21:00
0.0;489.0;0.0;489.0;0.0;10.04.2022 22:00
;509.0;0.0;509.0;0.0;10.04.2022 23:00
;219.0;0.0;219.0;0.0;11.04.2022 00:00
;221.0;0.0;221.0;0.0;11.04.2022 01:00
;228.0;0.0;228.0;0.0;11.04.2022 02:00
;237.0;0.0;237.0;0.0;11.04.2022 03:00
;219.0;0.0;219.0;0.0;11.04.2022 04:00
;222.0;0.0;222.0;0.0;11.04.2022 05:00
0.0;218.0;0.0;218.0;0.0;11.04.2022 06:00
97.0;172.0;1.0;268.0;96.0;11.04.2022 07:00
867.0;43.0;467.0;443.0;400.0;11.04.2022 08:00
2408.0;0.0;1993.0;415.0;415.0;11.04.2022 09:00
3867.0;0.0;3461.0;406.0;406.0;11.04.2022 10:00
4949.0;1.0;4434.0;516.0;515.0;11.04.2022 11:00
5232.0;1.0;4807.0;426.0;425.0;11.04.2022 12:00
5527.0;4.0;4534.0;997.0;993.0;11.04.2022 13:00
5225.0;0.0;4836.0;389.0;389.0;11.04.2022 14:00
5100.0;1.0;4702.0;399.0;398.0;11.04.2022 15:00
4341.0;0.0;3926.0;415.0;415.0;11.04.2022 16:00
2750.0;0.0;2398.0;352.0;352.0;11.04.2022 17:00
1340.0;0.0;1006.0;334.0;334.0;11.04.2022 18:00
245.0;131.0;76.0;300.0;169.0;11.04.2022 19:00
0.0;355.0;0.0;355.0;0.0;11.04.2022 20:00
;376.0;0.0;376.0;0.0;11.04.2022 21:00
0.0;288.0;0.0;288.0;0.0;11.04.2022 22:00
;358.0;0.0;358.0;0.0;11.04.2022 23:00
;238.0;0.0;238.0;0.0;12.04.2022 00:00
;220.0;0.0;220.0;0.0;12.04.2022 01:00
;212.0;0.0;212.0;0.0;12.04.2022 02:00
;237.0;0.0;237.0;0.0;12.04.2022 03:00
;215.0;0.0;215.0;0.0;12.04.2022 04:00
;253.0;0.0;253.0;0.0;12.04.2022 05:00
0.0;243.0;0.0;243.0;0.0;12.04.2022 06:00
147.0;209.0;2.0;354.0;145.0;12.04.2022 07:00
866.0;18.0;486.0;398.0;380.0;12.04.2022 08:00
2281.0;2.0;1905.0;378.0;376.0;12.04.2022 09:00
3471.0;0.0;3030.0;441.0;441.0;12.04.2022 10:00
4365.0;0.0;3947.0;418.0;418.0;12.04.2022 11:00
5250.0;0.0;4826.0;424.0;424.0;12.04.2022 12:00
4900.0;0.0;3916.0;984.0;984.0;12.04.2022 13:00
3912.0;7.0;3303.0;616.0;609.0;12.04.2022 14:00
3841.0;0.0;3417.0;424.0;424.0;12.04.2022 15:00
2457.0;0.0;2192.0;265.0;265.0;12.04.2022 16:00
1557.0;0.0;1280.0;277.0;277.0;12.04.2022 17:00
730.0;3.0;428.0;305.0;302.0;12.04.2022 18:00
219.0;169.0;47.0;341.0;172.0;12.04.2022 19:00
0.0;341.0;0.0;341.0;0.0;12.04.2022 20:00
;343.0;0.0;343.0;0.0;12.04.2022 21:00
0.0;390.0;0.0;390.0;0.0;12.04.2022 22:00
;273.0;0.0;273.0;0.0;12.04.2022 23:00
;173.0;0.0;173.0;0.0;13.04.2022 00:00
;231.0;0.0;231.0;0.0;13.04.2022 01:00
;206.0;0.0;206.0;0.0;13.04.2022 02:00
;255.0;0.0;255.0;0.0;13.04.2022 03:00
;256.0;0.0;256.0;0.0;13.04.2022 04:00
;227.0;0.0;227.0;0.0;13.04.2022 05:00
0.0;311.0;0.0;311.0;0.0;13.04.2022 06:00
270.0;82.0;69.0;283.0;201.0;13.04.2022 07:00
947.0;3.0;649.0;301.0;298.0;13.04.2022 08:00
1965.0;3.0;1616.0;352.0;349.0;13.04.2022 09:00
3119.0;0.0;2738.0;381.0;381.0;13.04.2022 10:00
3964.0;0.0;3516.0;448.0;448.0;13.04.2022 11:00
4682.0;0.0;4342.0;340.0;340.0;13.04.2022 12:00
5154.0;1.0;4191.0;964.0;963.0;13.04.2022 13:00
5078.0;3.0;3954.0;1127.0;1124.0;13.04.2022 14:00
4878.0;0.0;3954.0;924.0;924.0;13.04.2022 15:00
3804.0;0.0;3051.0;753.0;753.0;13.04.2022 16:00
2591.0;0.0;2337.0;254.0;254.0;13.04.2022 17:00
882.0;35.0;622.0;295.0;260.0;13.04.2022 18:00
139.0;312.0;11.0;440.0;128.0;13.04.2022 19:00
0.0;1310.0;0.0;1310.0;0.0;13.04.2022 20:00
;439.0;0.0;439.0;0.0;13.04.2022 21:00
0.0;431.0;0.0;431.0;0.0;13.04.2022 22:00
;256.0;0.0;256.0;0.0;13.04.2022 23:00
;201.0;0.0;201.0;0.0;14.04.2022 00:00
;177.0;0.0;177.0;0.0;14.04.2022 01:00
;246.0;0.0;246.0;0.0;14.04.2022 02:00
;221.0;0.0;221.0;0.0;14.04.2022 03:00
;210.0;0.0;210.0;0.0;14.04.2022 04:00
;242.0;0.0;242.0;0.0;14.04.2022 05:00
2.0;243.0;0.0;245.0;2.0;14.04.2022 06:00
219.0;69.0;5.0;283.0;214.0;14.04.2022 07:00
865.0;5.0;540.0;330.0;325.0;14.04.2022 08:00
2137.0;0.0;1824.0;313.0;313.0;14.04.2022 09:00
3204.0;0.0;2775.0;429.0;429.0;14.04.2022 10:00
4633.0;0.0;4273.0;360.0;360.0;14.04.2022 11:00
5162.0;1.0;4783.0;380.0;379.0;14.04.2022 12:00
5213.0;1.0;4452.0;762.0;761.0;14.04.2022 13:00
4833.0;0.0;4453.0;380.0;380.0;14.04.2022 14:00
4230.0;0.0;3858.0;372.0;372.0;14.04.2022 15:00
2777.0;0.0;2404.0;373.0;373.0;14.04.2022 16:00
1946.0;0.0;1517.0;429.0;429.0;14.04.2022 17:00
806.0;64.0;528.0;342.0;278.0;14.04.2022 18:00
97.0;238.0;0.0;335.0;97.0;14.04.2022 19:00
0.0;357.0;0.0;357.0;0.0;14.04.2022 20:00
;386.0;0.0;386.0;0.0;14.04.2022 21:00
0.0;428.0;0.0;428.0;0.0;14.04.2022 22:00
;160.0;0.0;160.0;0.0;14.04.2022 23:00
;137.0;0.0;137.0;0.0;15.04.2022 00:00
;134.0;0.0;134.0;0.0;15.04.2022 01:00
;175.0;0.0;175.0;0.0;15.04.2022 02:00
;228.0;0.0;228.0;0.0;15.04.2022 03:00
;214.0;0.0;214.0;0.0;15.04.2022 04:00
;228.0;0.0;228.0;0.0;15.04.2022 05:00
15.0;210.0;0.0;225.0;15.0;15.04.2022 06:00
296.0;13.0;107.0;202.0;189.0;15.04.2022 07:00
983.0;2.0;722.0;263.0;261.0;15.04.2022 08:00
2301.0;54.0;1734.0;621.0;567.0;15.04.2022 09:00
3690.0;0.0;3154.0;536.0;536.0;15.04.2022 10:00
4560.0;0.0;3861.0;699.0;699.0;15.04.2022 11:00
5296.0;1.0;4634.0;663.0;662.0;15.04.2022 12:00
4088.0;0.0;3744.0;344.0;344.0;15.04.2022 13:00
4472.0;60.0;3104.0;1428.0;1368.0;15.04.2022 14:00
4077.0;2.0;3466.0;613.0;611.0;15.04.2022 15:00
4082.0;5.0;2824.0;1263.0;1258.0;15.04.2022 16:00
2919.0;25.0;2001.0;943.0;918.0;15.04.2022 17:00
1350.0;0.0;1026.0;324.0;324.0;15.04.2022 18:00
296.0;150.0;90.0;356.0;206.0;15.04.2022 19:00
0.0;387.0;0.0;387.0;0.0;15.04.2022 20:00
;408.0;0.0;408.0;0.0;15.04.2022 21:00
0.0;397.0;0.0;397.0;0.0;15.04.2022 22:00
;283.0;0.0;283.0;0.0;15.04.2022 23:00
;276.0;0.0;276.0;0.0;16.04.2022 00:00
;255.0;0.0;255.0;0.0;16.04.2022 01:00
;221.0;0.0;221.0;0.0;16.04.2022 02:00
;221.0;0.0;221.0;0.0;16.04.2022 03:00
;209.0;0.0;209.0;0.0;16.04.2022 04:00
;283.0;0.0;283.0;0.0;16.04.2022 05:00
0.0;213.0;0.0;213.0;0.0;16.04.2022 06:00
62.0;157.0;0.0;219.0;62.0;16.04.2022 07:00
262.0;52.0;47.0;267.0;215.0;16.04.2022 08:00
1027.0;42.0;698.0;371.0;329.0;16.04.2022 09:00
1201.0;41.0;827.0;415.0;374.0;16.04.2022 10:00
2101.0;0.0;1741.0;360.0;360.0;16.04.2022 11:00
2544.0;0.0;2144.0;400.0;400.0;16.04.2022 12:00
4178.0;8.0;3193.0;993.0;985.0;16.04.2022 13:00
5366.0;44.0;4027.0;1383.0;1339.0;16.04.2022 14:00
5192.0;1.0;4219.0;974.0;973.0;16.04.2022 15:00
4602.0;0.0;4007.0;595.0;595.0;16.04.2022 16:00
3181.0;0.0;2633.0;548.0;548.0;16.04.2022 17:00
1520.0;3.0;1164.0;359.0;356.0;16.04.2022 18:00
249.0;74.0;105.0;218.0;144.0;16.04.2022 19:00
0.0;403.0;0.0;403.0;0.0;16.04.2022 20:00
;354.0;0.0;354.0;0.0;16.04.2022 21:00
0.0;395.0;0.0;395.0;0.0;16.04.2022 22:00
;340.0;0.0;340.0;0.0;16.04.2022 23:00
;272.0;0.0;272.0;0.0;17.04.2022 00:00
;227.0;0.0;227.0;0.0;17.04.2022 01:00
;234.0;0.0;234.0;0.0;17.04.2022 02:00
;220.0;0.0;220.0;0.0;17.04.2022 03:00
;208.0;0.0;208.0;0.0;17.04.2022 04:00
;242.0;0.0;242.0;0.0;17.04.2022 05:00
1.0;218.0;0.0;219.0;1.0;17.04.2022 06:00
145.0;72.0;14.0;203.0;131.0;17.04.2022 07:00
949.0;0.0;730.0;219.0;219.0;17.04.2022 08:00
2509.0;6.0;2072.0;443.0;437.0;17.04.2022 09:00
3902.0;0.0;3562.0;340.0;340.0;17.04.2022 10:00
5011.0;1.0;4585.0;427.0;426.0;17.04.2022 11:00
5304.0;0.0;4820.0;484.0;484.0;17.04.2022 12:00
6068.0;45.0;3364.0;2749.0;2704.0;17.04.2022 13:00
5253.0;0.0;4769.0;484.0;484.0;17.04.2022 14:00
5322.0;0.0;4134.0;1188.0;1188.0;17.04.2022 15:00
4562.0;0.0;3913.0;649.0;649.0;17.04.2022 16:00
3150.0;0.0;2762.0;388.0;388.0;17.04.2022 17:00
1315.0;3.0;1042.0;276.0;273.0;17.04.2022 18:00
221.0;147.0;51.0;317.0;170.0;17.04.2022 19:00
0.0;363.0;0.0;363.0;0.0;17.04.2022 20:00
;356.0;0.0;356.0;0.0;17.04.2022 21:00
0.0;295.0;0.0;295.0;0.0;17.04.2022 22:00
;345.0;0.0;345.0;0.0;17.04.2022 23:00
;243.0;0.0;243.0;0.0;18.04.2022 00:00
;221.0;0.0;221.0;0.0;18.04.2022 01:00
;224.0;0.0;224.0;0.0;18.04.2022 02:00
;221.0;0.0;221.0;0.0;18.04.2022 03:00
;217.0;0.0;217.0;0.0;18.04.2022 04:00
;249.0;0.0;249.0;0.0;18.04.2022 05:00
2.0;214.0;0.0;216.0;2.0;18.04.2022 06:00
152.0;59.0;12.0;199.0;140.0;18.04.2022 07:00
934.0;0.0;715.0;219.0;219.0;18.04.2022 08:00
2476.0;0.0;2150.0;326.0;326.0;18.04.2022 09:00
3888.0;0.0;3465.0;423.0;423.0;18.04.2022 10:00
4966.0;1.0;4546.0;421.0;420.0;18.04.2022 11:00
5454.0;0.0;4551.0;903.0;903.0;18.04.2022 12:00
5732.0;0.0;4198.0;1534.0;1534.0;18.04.2022 13:00
5338.0;1.0;4764.0;575.0;574.0;18.04.2022 14:00
5216.0;0.0;4708.0;508.0;508.0;18.04.2022 15:00
4411.0;0.0;3796.0;615.0;615.0;18.04.2022 16:00
3041.0;0.0;2115.0;926.0;926.0;18.04.2022 17:00
1452.0;9.0;1054.0;407.0;398.0;18.04.2022 18:00
252.0;245.0;21.0;476.0;231.0;18.04.2022 19:00
0.0;377.0;0.0;377.0;0.0;18.04.2022 20:00
;304.0;0.0;304.0;0.0;18.04.2022 21:00
0.0;487.0;0.0;487.0;0.0;18.04.2022 22:00
;506.0;0.0;506.0;0.0;18.04.2022 23:00
;284.0;0.0;284.0;0.0;19.04.2022 00:00
;225.0;0.0;225.0;0.0;19.04.2022 01:00
;223.0;0.0;223.0;0.0;19.04.2022 02:00
;235.0;0.0;235.0;0.0;19.04.2022 03:00
;208.0;0.0;208.0;0.0;19.04.2022 04:00
;216.0;0.0;216.0;0.0;19.04.2022 05:00
0.0;213.0;0.0;213.0;0.0;19.04.2022 06:00
211.0;120.0;23.0;308.0;188.0;19.04.2022 07:00
1083.0;31.0;738.0;376.0;345.0;19.04.2022 08:00
2409.0;0.0;1999.0;410.0;410.0;19.04.2022 09:00
3800.0;0.0;3439.0;361.0;361.0;19.04.2022 10:00
4812.0;1.0;4404.0;409.0;408.0;19.04.2022 11:00
5119.0;0.0;4740.0;379.0;379.0;19.04.2022 12:00
5482.0;2.0;4545.0;939.0;937.0;19.04.2022 13:00
5206.0;0.0;4844.0;362.0;362.0;19.04.2022 14:00
5063.0;0.0;4696.0;367.0;367.0;19.04.2022 15:00
4282.0;0.0;3936.0;346.0;346.0;19.04.2022 16:00
2650.0;1.0;2340.0;311.0;310.0;19.04.2022 17:00
1393.0;0.0;1123.0;270.0;270.0;19.04.2022 18:00
283.0;84.0;99.0;268.0;184.0;19.04.2022 19:00
0.0;358.0;0.0;358.0;0.0;19.04.2022 20:00
;404.0;0.0;404.0;0.0;19.04.2022 21:00
0.0;442.0;0.0;442.0;0.0;19.04.2022 22:00
;305.0;0.0;305.0;0.0;19.04.2022 23:00
;243.0;0.0;243.0;0.0;20.04.2022 00:00
;229.0;0.0;229.0;0.0;20.04.2022 01:00
;209.0;0.0;209.0;0.0;20.04.2022 02:00
;224.0;0.0;224.0;0.0;20.04.2022 03:00
;207.0;0.0;207.0;0.0;20.04.2022 04:00
;270.0;0.0;270.0;0.0;20.04.2022 05:00
8.0;216.0;0.0;224.0;8.0;20.04.2022 06:00
191.0;149.0;4.0;336.0;187.0;20.04.2022 07:00
998.0;19.0;674.0;343.0;324.0;20.04.2022 08:00
2504.0;0.0;2065.0;439.0;439.0;20.04.2022 09:00
3973.0;0.0;3581.0;392.0;392.0;20.04.2022 10:00
5019.0;0.0;4628.0;391.0;391.0;20.04.2022 11:00
5281.0;0.0;4807.0;474.0;474.0;20.04.2022 12:00
5550.0;3.0;4569.0;984.0;981.0;20.04.2022 13:00
5781.0;0.0;4286.0;1495.0;1495.0;20.04.2022 14:00
5239.0;1.0;4539.0;701.0;700.0;20.04.2022 15:00
4431.0;0.0;4053.0;378.0;378.0;20.04.2022 16:00
3022.0;0.0;2536.0;486.0;486.0;20.04.2022 17:00
1409.0;1.0;662.0;748.0;747.0;20.04.2022 18:00
278.0;89.0;82.0;285.0;196.0;20.04.2022 19:00
0.0;314.0;0.0;314.0;0.0;20.04.2022 20:00
;387.0;0.0;387.0;0.0;20.04.2022 21:00
0.0;403.0;0.0;403.0;0.0;20.04.2022 22:00
;274.0;0.0;274.0;0.0;20.04.2022 23:00
;223.0;0.0;223.0;0.0;21.04.2022 00:00
;227.0;0.0;227.0;0.0;21.04.2022 01:00
;220.0;0.0;220.0;0.0;21.04.2022 02:00
;219.0;0.0;219.0;0.0;21.04.2022 03:00
;264.0;0.0;264.0;0.0;21.04.2022 04:00
;212.0;0.0;212.0;0.0;21.04.2022 05:00
10.0;194.0;0.0;204.0;10.0;21.04.2022 06:00
216.0;141.0;28.0;329.0;188.0;21.04.2022 07:00
993.0;1.0;708.0;286.0;285.0;21.04.2022 08:00
2420.0;0.0;2098.0;322.0;322.0;21.04.2022 09:00
3796.0;0.0;3469.0;327.0;327.0;21.04.2022 10:00
4337.0;0.0;4000.0;337.0;337.0;21.04.2022 11:00
3544.0;0.0;3226.0;318.0;318.0;21.04.2022 12:00
4100.0;0.0;3817.0;283.0;283.0;21.04.2022 13:00
3497.0;0.0;3226.0;271.0;271.0;21.04.2022 14:00
4482.0;0.0;4151.0;331.0;331.0;21.04.2022 15:00
2936.0;1.0;2623.0;314.0;313.0;21.04.2022 16:00
889.0;68.0;537.0;420.0;352.0;21.04.2022 17:00
1571.0;72.0;1148.0;495.0;423.0;21.04.2022 18:00
478.0;210.0;197.0;491.0;281.0;21.04.2022 19:00
0.0;381.0;0.0;381.0;0.0;21.04.2022 20:00
;473.0;0.0;473.0;0.0;21.04.2022 21:00
0.0;353.0;0.0;353.0;0.0;21.04.2022 22:00
;241.0;0.0;241.0;0.0;21.04.2022 23:00
;223.0;0.0;223.0;0.0;22.04.2022 00:00
;229.0;0.0;229.0;0.0;22.04.2022 01:00
;216.0;0.0;216.0;0.0;22.04.2022 02:00
;217.0;0.0;217.0;0.0;22.04.2022 03:00
;209.0;0.0;209.0;0.0;22.04.2022 04:00
;239.0;0.0;239.0;0.0;22.04.2022 05:00
16.0;195.0;0.0;211.0;16.0;22.04.2022 06:00
267.0;30.0;53.0;244.0;214.0;22.04.2022 07:00
1029.0;36.0;677.0;388.0;352.0;22.04.2022 08:00
2408.0;0.0;2036.0;372.0;372.0;22.04.2022 09:00
3771.0;0.0;3367.0;404.0;404.0;22.04.2022 10:00
4675.0;0.0;4290.0;385.0;385.0;22.04.2022 11:00
5026.0;3.0;4364.0;665.0;662.0;22.04.2022 12:00
5131.0;0.0;4785.0;346.0;346.0;22.04.2022 13:00
4209.0;1.0;3876.0;334.0;333.0;22.04.2022 14:00
4049.0;2.0;3683.0;368.0;366.0;22.04.2022 15:00
4058.0;0.0;3699.0;359.0;359.0;22.04.2022 16:00
2024.0;1.0;1745.0;280.0;279.0;22.04.2022 17:00
922.0;57.0;597.0;382.0;325.0;22.04.2022 18:00
356.0;49.0;93.0;312.0;263.0;22.04.2022 19:00
