,Consumption,Production,Time,Date,Purchased,is_weekend
4302,145.0,1318.0,8,2022-05-28,0.0,1
4303,230.0,2550.0,9,2022-05-28,0.0,1
4304,257.0,3958.0,10,2022-05-28,0.0,1
4305,539.0,3392.0,11,2022-05-28,1.0,1
4306,408.0,3219.0,12,2022-05-28,7.0,1
4307,478.0,3762.0,13,2022-05-28,0.0,1
4308,714.0,4297.0,14,2022-05-28,2.0,1
4309,216.0,2416.0,15,2022-05-28,0.0,1
4310,936.0,2300.0,16,2022-05-28,285.0,1
4311,454.0,1488.0,17,2022-05-28,92.0,1
4312,331.0,1218.0,18,2022-05-28,93.0,1
4313,384.0,316.0,19,2022-05-28,167.0,1
4314,355.0,56.0,20,2022-05-28,299.0,1
4315,497.0,0.0,21,2022-05-28,497.0,1
4316,471.0,0.0,22,2022-05-28,471.0,1
4317,387.0,0.0,23,2022-05-28,387.0,1
4318,175.0,0.0,0,2022-05-29,175.0,1
4319,139.0,0.0,1,2022-05-29,139.0,1
4320,142.0,0.0,2,2022-05-29,142.0,1
4321,143.0,0.0,3,2022-05-29,143.0,1
4322,140.0,0.0,4,2022-05-29,140.0,1
4323,204.0,0.0,5,2022-05-29,204.0,1
4324,117.0,147.0,6,2022-05-29,51.0,1
4325,130.0,612.0,7,2022-05-29,0.0,1
4326,173.0,1079.0,8,2022-05-29,4.0,1
4327,262.0,1594.0,9,2022-05-29,17.0,1
4328,268.0,2502.0,10,2022-05-29,0.0,1
4329,261.0,1868.0,11,2022-05-29,0.0,1
4330,518.0,2752.0,12,2022-05-29,0.0,1
4331,317.0,2221.0,13,2022-05-29,0.0,1
4332,1465.0,4953.0,14,2022-05-29,2.0,1
4333,251.0,3081.0,15,2022-05-29,9.0,1
4334,323.0,1588.0,16,2022-05-29,9.0,1
4335,400.0,3069.0,17,2022-05-29,0.0,1
4336,445.0,1500.0,18,2022-05-29,65.0,1
4337,275.0,542.0,19,2022-05-29,23.0,1
4338,282.0,81.0,20,2022-05-29,201.0,1
4339,335.0,0.0,21,2022-05-29,335.0,1
4340,319.0,0.0,22,2022-05-29,319.0,1
4341,242.0,0.0,23,2022-05-29,242.0,1
4342,158.0,0.0,0,2022-05-30,158.0,0
4343,158.0,0.0,1,2022-05-30,158.0,0
4344,142.0,0.0,2,2022-05-30,142.0,0
4345,179.0,0.0,3,2022-05-30,179.0,0
4346,144.0,0.0,4,2022-05-30,144.0,0
4347,137.0,2.0,5,2022-05-30,135.0,0
4348,139.0,111.0,6,2022-05-30,43.0,0
4349,212.0,307.0,7,2022-05-30,39.0,0
4350,273.0,1235.0,8,2022-05-30,17.0,0
4351,298.0,2696.0,9,2022-05-30,0.0,0
4352,872.0,3989.0,10,2022-05-30,0.0,0
4353,534.0,5065.0,11,2022-05-30,0.0,0
4354,264.0,3142.0,12,2022-05-30,0.0,0
4355,302.0,5140.0,13,2022-05-30,0.0,0
4356,301.0,5110.0,14,2022-05-30,0.0,0
4357,239.0,2915.0,15,2022-05-30,0.0,0
4358,466.0,3547.0,16,2022-05-30,10.0,0
4359,337.0,2873.0,17,2022-05-30,0.0,0
4360,221.0,1895.0,18,2022-05-30,2.0,0
4361,207.0,537.0,19,2022-05-30,3.0,0
4362,269.0,82.0,20,2022-05-30,187.0,0
4363,266.0,0.0,21,2022-05-30,266.0,0
4364,403.0,0.0,22,2022-05-30,403.0,0
4365,294.0,0.0,23,2022-05-30,294.0,0
4366,179.0,0.0,0,2022-05-31,179.0,0
4367,145.0,0.0,1,2022-05-31,145.0,0
4368,152.0,0.0,2,2022-05-31,152.0,0
4369,129.0,0.0,3,2022-05-31,129.0,0
4370,152.0,0.0,4,2022-05-31,152.0,0
4371,150.0,7.0,5,2022-05-31,143.0,0
4372,213.0,137.0,6,2022-05-31,113.0,0
4373,148.0,381.0,7,2022-05-31,17.0,0
4374,251.0,1253.0,8,2022-05-31,3.0,0
4375,220.0,2393.0,9,2022-05-31,1.0,0
4376,208.0,3764.0,10,2022-05-31,1.0,0
4377,255.0,3385.0,11,2022-05-31,0.0,0
4378,242.0,4628.0,12,2022-05-31,0.0,0
4379,457.0,3755.0,13,2022-05-31,1.0,0
4380,672.0,2389.0,14,2022-05-31,33.0,0
4381,318.0,2048.0,15,2022-05-31,0.0,0
4382,291.0,1951.0,16,2022-05-31,3.0,0
4383,185.0,1225.0,17,2022-05-31,1.0,0
4384,239.0,401.0,18,2022-05-31,4.0,0
4385,379.0,500.0,19,2022-05-31,97.0,0
4386,227.0,149.0,20,2022-05-31,112.0,0
4387,236.0,0.0,21,2022-05-31,236.0,0
4388,279.0,0.0,22,2022-05-31,279.0,0
4389,259.0,0.0,23,2022-05-31,259.0,0
